mode,batch,layer,groups,mean_query_tokens,mean_active_experts,group_sd_active_experts,mean_expert_coverage,expert_doubling_ratio,query_ratio_vs_vanilla,query_ratio_vs_delayed
delayed,4,11,8,92.03334924879043,87.86699770817418,4.38589533082504,0.3432304597975554,1.350762294051473,0.7190105410061752,1.0
delayed,4,12,8,92.03334924879043,101.28779204863764,4.336370684422057,0.3956554376899908,1.370394638614159,0.7190105410061752,1.0
delayed,4,13,8,92.03334924879043,96.81628310415076,6.788981832095331,0.3781886058755889,1.3581747433002005,0.7190105410061752,1.0
delayed,4,14,8,92.03334924879043,104.50959105233002,4.618400148274801,0.40824059004816415,1.3671772051832412,0.7190105410061752,1.0
delayed,4,15,8,92.03334924879043,100.23436863381717,4.6456452744174035,0.3915405024758483,1.3355433319855345,0.7190105410061752,1.0
delayed,4,16,8,92.03334924879043,92.10820362235803,4.41517700301071,0.35979767039983607,1.3552303190092627,0.7190105410061752,1.0
delayed,4,17,8,92.03334924879043,90.857007973644,4.803491810555254,0.3549101873970469,1.338039505233402,0.7190105410061752,1.0
delayed,4,18,8,92.03334924879043,82.06224774000509,4.052943782017866,0.3205556552343949,1.3462629653195657,0.7190105410061752,1.0
delayed,4,19,8,92.03334924879043,101.28057558250573,5.878623750076841,0.395627248369163,1.389658694022267,0.7190105410061752,1.0
delayed,8,1,4,200.6346153846154,137.38111888111888,7.197754724415651,0.5366449956293706,1.2691207081777744,0.7837289663461539,1.0
delayed,8,2,4,200.6346153846154,145.17727272727274,4.607464897573191,0.5670987215909091,1.2903220668437372,0.7837289663461539,1.0
delayed,8,3,4,200.6346153846154,125.47884615384615,2.9502273171536557,0.4901517427884615,1.246663221098439,0.7837289663461539,1.0
delayed,8,4,4,200.6346153846154,117.07202797202797,2.7198067673300987,0.45731260926573425,1.2322584822780067,0.7837289663461539,1.0
delayed,8,5,4,200.6346153846154,103.44423076923077,1.7295708101655511,0.4040790264423077,1.2463946940063486,0.7837289663461539,1.0
delayed,8,6,4,200.6346153846154,112.8506993006993,3.365473549516643,0.44082304414335666,1.3048141786408638,0.7837289663461539,1.0
delayed,8,7,4,200.6346153846154,133.431993006993,4.151287164130745,0.5212187226835664,1.2495254900541235,0.7837289663461539,1.0
delayed,8,8,4,200.6346153846154,115.09213286713286,1.41230539950719,0.44957864401223774,1.2739275019665792,0.7837289663461539,1.0
delayed,8,9,4,200.6346153846154,124.84038461538461,2.191442699350478,0.4876577524038461,1.251969084765219,0.7837289663461539,1.0
delayed,8,10,4,200.6346153846154,111.19947552447553,0.5876754254344921,0.43437295126748254,1.2443266308116827,0.7837289663461539,1.0
delayed,8,11,4,200.6346153846154,111.275,1.4863265679744346,0.43466796875,1.2664026642809512,0.7837289663461539,1.0
delayed,8,12,4,200.6346153846154,127.42937062937062,3.7794377672053057,0.497770979020979,1.2580920963128508,0.7837289663461539,1.0
delayed,8,13,4,200.6346153846154,122.61363636363636,3.960810084935356,0.47895951704545453,1.2664567615318791,0.7837289663461539,1.0
delayed,8,14,4,200.6346153846154,129.6424825174825,3.272153107196169,0.506415947333916,1.240484066697457,0.7837289663461539,1.0
delayed,8,15,4,200.6346153846154,122.41101398601398,4.3505400260502105,0.4781680233828671,1.221247917799672,0.7837289663461539,1.0
delayed,8,16,4,200.6346153846154,115.25734265734266,2.552407573847914,0.45022399475524477,1.2513254859458087,0.7837289663461539,1.0
delayed,8,17,4,200.6346153846154,112.23164335664336,3.089737217070329,0.4384048568618881,1.235255770134977,0.7837289663461539,1.0
delayed,8,18,4,200.6346153846154,102.50664335664337,3.3943583161242454,0.40041657561188815,1.2491327763944697,0.7837289663461539,1.0
delayed,8,19,4,200.6346153846154,123.52587412587413,1.6966639495049354,0.4825229458041958,1.2196403250616088,0.7837289663461539,1.0
focus,1,1,32,6.0054286551748355,36.918298537253996,3.6615558502963816,0.14421210366114842,,0.1876696454742136,0.3040479397654823
focus,1,2,32,6.0054286551748355,37.3065433431903,3.6959646078475297,0.1457286849343371,,0.1876696454742136,0.3040479397654823
focus,1,3,32,6.0054286551748355,33.68602681488399,3.424944639839344,0.13158604224564058,,0.1876696454742136,0.3040479397654823
focus,1,4,32,6.0054286551748355,28.142820804227632,2.7339702357712174,0.10993289376651419,,0.1876696454742136,0.3040479397654823
focus,1,5,32,6.0054286551748355,23.80137521963021,2.7332177879749397,0.0929741219516805,,0.1876696454742136,0.3040479397654823
focus,1,6,32,6.0054286551748355,24.040708550750573,2.9082406522230917,0.09390901777636942,,0.1876696454742136,0.3040479397654823
focus,1,7,32,6.0054286551748355,27.717900390555787,3.17318260157619,0.10827304840060854,,0.1876696454742136,0.3040479397654823
focus,1,8,32,6.0054286551748355,24.50739301058598,2.9790006080305167,0.09573200394760148,,0.1876696454742136,0.3040479397654823
focus,1,9,32,6.0054286551748355,27.543534440400826,3.52571450486177,0.10759193140781573,,0.1876696454742136,0.3040479397654823
focus,1,10,32,6.0054286551748355,24.214489804815038,2.735003396438379,0.09458785080005874,,0.1876696454742136,0.3040479397654823
focus,1,11,32,6.0054286551748355,24.004704725858986,2.8176311206737705,0.09376837783538666,,0.1876696454742136,0.3040479397654823
focus,1,12,32,6.0054286551748355,26.30702570488233,3.2506463851478027,0.10276181915969661,,0.1876696454742136,0.3040479397654823
focus,1,13,32,6.0054286551748355,25.85833053292852,2.903388020588692,0.10100910364425203,,0.1876696454742136,0.3040479397654823
focus,1,14,32,6.0054286551748355,27.52865490731778,3.2688186150142373,0.10753380823171008,,0.1876696454742136,0.3040479397654823
focus,1,15,32,6.0054286551748355,28.048058522151045,2.709259815258767,0.10956272860215252,,0.1876696454742136,0.3040479397654823
focus,1,16,32,6.0054286551748355,25.60926115742981,2.8867671575502394,0.1000361763962102,,0.1876696454742136,0.3040479397654823
focus,1,17,32,6.0054286551748355,27.204405945925245,2.738282297720986,0.10626721072627049,,0.1876696454742136,0.3040479397654823
focus,1,18,32,6.0054286551748355,26.203468626484625,2.8470403009081084,0.10235729932220557,,0.1876696454742136,0.3040479397654823
focus,1,19,32,6.0054286551748355,29.267951652482715,3.021850996274216,0.1143279361425106,,0.1876696454742136,0.3040479397654823
focus,2,1,16,12.462969200027455,62.92585651108269,5.242456708657751,0.24580412699641677,1.704462529538967,0.194733893750429,0.28967269718580657
focus,2,2,16,12.462969200027455,64.95131169382321,4.8000823983834335,0.25371606130399693,1.7410166119204131,0.194733893750429,0.28967269718580657
focus,2,3,16,12.462969200027455,55.78571710506285,4.614848467677041,0.21791295744165176,1.656049180617948,0.194733893750429,0.28967269718580657
focus,2,4,16,12.462969200027455,46.6333833852,3.2093810733201287,0.1821616538484375,1.657025914694191,0.194733893750429,0.28967269718580657
focus,2,5,16,12.462969200027455,40.231047960707926,3.2663938459859563,0.15715253109651534,1.6902824979426956,0.194733893750429,0.28967269718580657
focus,2,6,16,12.462969200027455,40.161864492125986,3.5971181234371903,0.15688228317236713,1.6705774044614046,0.194733893750429,0.28967269718580657
focus,2,7,16,12.462969200027455,48.273062882523334,3.9283827037535675,0.18856665188485677,1.7415843986138009,0.194733893750429,0.28967269718580657
focus,2,8,16,12.462969200027455,41.36164727842892,3.2734460665560143,0.16156893468136296,1.6877212219415887,0.194733893750429,0.28967269718580657
focus,2,9,16,12.462969200027455,46.826161803966436,3.5842660457573103,0.1829146945467439,1.7000781764333728,0.194733893750429,0.28967269718580657
focus,2,10,16,12.462969200027455,40.937321675619145,3.3112782017025184,0.1599114127953873,1.6906126045025645,0.194733893750429,0.28967269718580657
focus,2,11,16,12.462969200027455,40.649621967589475,3.439529639232605,0.1587875858108964,1.6934022905851371,0.194733893750429,0.28967269718580657
focus,2,12,16,12.462969200027455,45.347397653474054,4.318792876849586,0.17713827208388302,1.7237751679794806,0.194733893750429,0.28967269718580657
focus,2,13,16,12.462969200027455,44.62635013678431,3.427230448927641,0.1743216802218137,1.7258016746269145,0.194733893750429,0.28967269718580657
focus,2,14,16,12.462969200027455,47.75941779467317,3.6505602212230333,0.18656022576044207,1.7348983433977214,0.194733893750429,0.28967269718580657
focus,2,15,16,12.462969200027455,48.08971868843838,3.012732869958476,0.18785046362671243,1.7145471459444999,0.194733893750429,0.28967269718580657
focus,2,16,16,12.462969200027455,43.84686387016668,2.880793621121138,0.1712768119928386,1.7121487262214803,0.194733893750429,0.28967269718580657
focus,2,17,16,12.462969200027455,46.565782057245094,2.5061747427968073,0.18189758616111365,1.7117000146889756,0.194733893750429,0.28967269718580657
focus,2,18,16,12.462969200027455,43.60521373566589,2.289890495995998,0.1703328661549449,1.6641008241020734,0.194733893750429,0.28967269718580657
focus,2,19,16,12.462969200027455,50.69410946944567,3.4623387209222565,0.19802386511502215,1.732068922054046,0.194733893750429,0.28967269718580657
focus,4,1,8,25.265530861467393,95.83071250429997,5.538541411239364,0.37433872071992175,1.5229147097492741,0.197386959855214,0.27452582208181947
focus,4,2,8,25.265530861467393,100.21280806182122,4.422096663146904,0.39145628149148914,1.5428912126396876,0.197386959855214,0.27452582208181947
focus,4,3,8,25.265530861467393,81.73525326797386,4.481323119199787,0.3192783330780229,1.4651645171834844,0.197386959855214,0.27452582208181947
focus,4,4,8,25.265530861467393,69.83240300506168,3.9079483011707046,0.2727828242385222,1.4974766559019248,0.197386959855214,0.27452582208181947
focus,4,5,8,25.265530861467393,59.408767629858964,4.7877415293669925,0.23206549855413658,1.47668953808713,0.197386959855214,0.27452582208181947
focus,4,6,8,25.265530861467393,59.76019061133225,4.375553453391419,0.2334382445755166,1.487983473054361,0.197386959855214,0.27452582208181947
focus,4,7,8,25.265530861467393,73.25125773993808,5.421371322522715,0.28613772554663314,1.517435467440741,0.197386959855214,0.27452582208181947
focus,4,8,8,25.265530861467393,61.78414940537618,4.375332887816737,0.24134433361475072,1.493754564209489,0.197386959855214,0.27452582208181947
focus,4,9,8,25.265530861467393,69.69242253919111,4.485423917749245,0.2722360255437153,1.4883223363672693,0.197386959855214,0.27452582208181947
focus,4,10,8,25.265530861467393,60.164716632266945,4.38058748290903,0.23501842434479275,1.4696788692968883,0.197386959855214,0.27452582208181947
focus,4,11,8,25.265530861467393,60.35182379969532,4.377904722131714,0.23574931171755983,1.484683519266543,0.197386959855214,0.27452582208181947
focus,4,12,8,25.265530861467393,68.66128648827952,5.0577072652873385,0.26820815034484186,1.514117458579663,0.197386959855214,0.27452582208181947
focus,4,13,8,25.265530861467393,67.10615048651039,5.656088521014841,0.2621334003379312,1.503733786895482,0.197386959855214,0.27452582208181947
focus,4,14,8,25.265530861467393,72.57623869723328,3.55767430753739,0.2835009324110675,1.5196215123319206,0.197386959855214,0.27452582208181947
focus,4,15,8,25.265530861467393,71.95344304388422,3.00352917343838,0.28106813689017274,1.496233394710689,0.197386959855214,0.27452582208181947
focus,4,16,8,25.265530861467393,65.35270805690698,3.109910719938211,0.2552840158472929,1.4904762231210071,0.197386959855214,0.27452582208181947
focus,4,17,8,25.265530861467393,68.52416703523515,3.0451067830709406,0.2676725274813873,1.471556237388986,0.197386959855214,0.27452582208181947
focus,4,18,8,25.265530861467393,63.20450912821269,2.756176344513442,0.24689261378208083,1.4494713754038087,0.197386959855214,0.27452582208181947
focus,4,19,8,25.265530861467393,76.55584150326797,4.393709915878988,0.2990462558721405,1.5101526055884198,0.197386959855214,0.27452582208181947
focus,8,1,4,52.35471881060116,130.51753393665157,6.814697176732965,0.5098341169400452,1.3619593398180692,0.2045106203539108,0.2609455936117378
focus,8,2,4,52.35471881060116,138.67234970911443,3.3895081749597438,0.5416888660512282,1.3837787044503087,0.2045106203539108,0.2609455936117378
focus,8,3,4,52.35471881060116,108.47285067873304,5.91893499280524,0.42372207296380093,1.327124421124608,0.2045106203539108,0.2609455936117378
focus,8,4,4,52.35471881060116,95.03232062055592,4.1751715334699355,0.37122000242404657,1.3608628162726646,0.2045106203539108,0.2609455936117378
focus,8,5,4,52.35471881060116,80.98569812540401,4.295903208445596,0.31635038330235943,1.3631943794892059,0.2045106203539108,0.2609455936117378
focus,8,6,4,52.35471881060116,83.35657724628312,4.959126007589109,0.32561162986829345,1.3948512612420672,0.2045106203539108,0.2609455936117378
focus,8,7,4,52.35471881060116,99.45418552036199,6.442772641687706,0.388492912188914,1.3577130084708093,0.2045106203539108,0.2609455936117378
focus,8,8,4,52.35471881060116,84.66863283775048,4.164972422583728,0.3307368470224628,1.3703940841238318,0.2045106203539108,0.2609455936117378
focus,8,9,4,52.35471881060116,92.94869101486748,4.29445744186524,0.3630808242768261,1.3336986666319188,0.2045106203539108,0.2609455936117378
focus,8,10,4,52.35471881060116,81.74620232708469,3.040529087431448,0.31932110284017456,1.3587066789780802,0.2045106203539108,0.2609455936117378
focus,8,11,4,52.35471881060116,83.18156108597285,4.972196719620759,0.3249279729920814,1.3782775042896513,0.2045106203539108,0.2609455936117378
focus,8,12,4,52.35471881060116,94.4406916612799,7.087827429389523,0.3689089518018746,1.3754576485746584,0.2045106203539108,0.2609455936117378
focus,8,13,4,52.35471881060116,91.70822559793147,4.931009774845851,0.3582352562419198,1.3666143108054838,0.2045106203539108,0.2609455936117378
focus,8,14,4,52.35471881060116,99.0957498383969,2.097298995479269,0.3870927728062379,1.3654021153093263,0.2045106203539108,0.2609455936117378
focus,8,15,4,52.35471881060116,95.66313833225598,2.1726362264160604,0.37368413411037493,1.3295143954947546,0.2045106203539108,0.2609455936117378
focus,8,16,4,52.35471881060116,90.31617647058823,1.704838081247292,0.3527975643382353,1.3819806272135486,0.2045106203539108,0.2609455936117378
focus,8,17,4,52.35471881060116,91.3370232708468,2.2695174809645815,0.3567852471517453,1.3329169433592862,0.2045106203539108,0.2609455936117378
focus,8,18,4,52.35471881060116,84.37144473173885,1.6865263058148614,0.3295759559833549,1.3348959733329824,0.2045106203539108,0.2609455936117378
focus,8,19,4,52.35471881060116,103.2919360051713,3.958273568287137,0.40348412502020037,1.349236504712211,0.2045106203539108,0.2609455936117378
vanilla,1,1,32,32.0,94.8832978408975,6.409704295155679,0.37063788219100585,,1.0,1.6201231637497786
vanilla,1,2,32,32.0,93.94224617501199,6.586963051467051,0.3669618991211406,,1.0,1.6201231637497786
vanilla,1,3,32,32.0,82.07811802651682,5.081300596505685,0.3206176485410813,,1.0,1.6201231637497786
vanilla,1,4,32,32.0,68.78622679092493,4.2527159734573665,0.2686961984020505,,1.0,1.6201231637497786
vanilla,1,5,32,32.0,61.04942884804824,3.5643081148084783,0.23847433143768842,,1.0,1.6201231637497786
vanilla,1,6,32,32.0,58.82686453757371,2.7627936383809995,0.2297924395998973,,1.0,1.6201231637497786
vanilla,1,7,32,32.0,76.63996048123273,4.105092086441525,0.29937484562981537,,1.0,1.6201231637497786
vanilla,1,8,32,32.0,66.87017740072427,3.733059654002609,0.2612116304715792,,1.0,1.6201231637497786
vanilla,1,9,32,32.0,74.50116550551486,5.585548084207377,0.29102017775591743,,1.0,1.6201231637497786
vanilla,1,10,32,32.0,66.57137874640947,2.908442697908153,0.260044448228162,,1.0,1.6201231637497786
vanilla,1,11,32,32.0,65.64946310518364,3.6491927433623275,0.2564432152546236,,1.0,1.6201231637497786
vanilla,1,12,32,32.0,73.90882096551432,4.029470624893066,0.2887063318965403,,1.0,1.6201231637497786
vanilla,1,13,32,32.0,73.9609228477115,4.397819993047922,0.28890985487387305,,1.0,1.6201231637497786
vanilla,1,14,32,32.0,78.75245154709842,4.769629140347796,0.3076267638558532,,1.0,1.6201231637497786
vanilla,1,15,32,32.0,74.48026265049558,4.208100822402787,0.29093852597849834,,1.0,1.6201231637497786
vanilla,1,16,32,32.0,66.91500100937505,4.523069748359164,0.2613867226928713,,1.0,1.6201231637497786
vanilla,1,17,32,32.0,68.81749193616841,3.8113785542184635,0.26881832787565785,,1.0,1.6201231637497786
vanilla,1,18,32,32.0,63.30563289627362,4.111417863979434,0.24728762850106883,,1.0,1.6201231637497786
vanilla,1,19,32,32.0,77.56047351346838,5.215312232965378,0.30297059966198586,,1.0,1.6201231637497786
vanilla,2,1,16,64.0,123.45306490384615,10.529843722931036,0.48223853478064904,1.3011042798159809,1.0,1.4875309665252787
vanilla,2,2,16,64.0,125.51152726568023,10.403714049742703,0.4902794033815634,1.3360498857122862,1.0,1.4875309665252787
vanilla,2,3,16,64.0,106.78759910593791,7.134467349317185,0.41713905900757,1.3010483387477068,1.0,1.4875309665252787
vanilla,2,4,16,64.0,92.43704122084057,5.853495918251693,0.3610821922689085,1.3438306697909461,1.0,1.4875309665252787
vanilla,2,5,16,64.0,82.4898957128398,4.662877063136981,0.32222615512828046,1.3511984840702898,1.0,1.4875309665252787
vanilla,2,6,16,64.0,81.87708860492577,4.492580247933755,0.3198323773629913,1.3918315934147654,1.0,1.4875309665252787
vanilla,2,7,16,64.0,104.0436677631579,6.834954749465772,0.40642057719983554,1.357564214671479,1.0,1.4875309665252787
vanilla,2,8,16,64.0,89.6448146106452,4.977504864525982,0.3501750570728328,1.340579883218229,1.0,1.4875309665252787
vanilla,2,9,16,64.0,97.2922700882816,5.913385677239337,0.38004793003235,1.3059160810186203,1.0,1.4875309665252787
vanilla,2,10,16,64.0,87.69881916329285,4.102283201750809,0.3425735123566127,1.3173652223332222,1.0,1.4875309665252787
vanilla,2,11,16,64.0,88.04273122710623,4.51944166537972,0.3439169188558837,1.3411035987612583,1.0,1.4875309665252787
vanilla,2,12,16,64.0,98.74880721434998,5.873144502667501,0.3857375281810546,1.3360896023551225,1.0,1.4875309665252787
vanilla,2,13,16,64.0,98.63596270323244,4.689471347329584,0.3852967293095017,1.3336226605274766,1.0,1.4875309665252787
vanilla,2,14,16,64.0,105.19865504104814,3.3424957101363058,0.4109322462540943,1.33581435211745,1.0,1.4875309665252787
vanilla,2,15,16,64.0,97.53931151998586,3.1607886377487984,0.38101293562494476,1.3095994569419909,1.0,1.4875309665252787
vanilla,2,16,16,64.0,90.94996661324787,4.37470830868938,0.3552733070829995,1.3591865088742272,1.0,1.4875309665252787
vanilla,2,17,16,64.0,90.97564910874944,3.8879680035675874,0.3553736293310525,1.3219843756167953,1.0,1.4875309665252787
vanilla,2,18,16,64.0,84.07847177037144,4.628898393473606,0.3284315303530134,1.3281357112112622,1.0,1.4875309665252787
vanilla,2,19,16,64.0,102.1568316825718,5.574616631131187,0.3990501237600461,1.317124909827069,1.0,1.4875309665252787
vanilla,4,1,8,128.0,148.0427398989899,9.971639882516538,0.5782919527304293,1.1991823776452688,1.0,1.390800194112052
vanilla,4,2,8,128.0,152.9154173951049,8.448782517406869,0.5973258491996285,1.2183376358046913,1.0,1.390800194112052
vanilla,4,3,8,128.0,129.8849443958819,7.132088822285901,0.5073630640464136,1.2162923924062607,1.0,1.390800194112052
vanilla,4,4,8,128.0,114.90756118881119,4.251042960155419,0.4488576608937937,1.243089995863092,1.0,1.390800194112052
vanilla,4,5,8,128.0,101.30015418609169,3.5572705294750353,0.39570372728942066,1.2280310613888195,1.0,1.390800194112052
vanilla,4,6,8,128.0,104.11013743201244,4.69461748474427,0.4066802243437986,1.271541761021399,1.0,1.390800194112052
vanilla,4,7,8,128.0,126.53331390831391,7.104269050390303,0.49427075745435123,1.2161558375311299,1.0,1.390800194112052
vanilla,4,8,8,128.0,109.50288947163948,4.11208751547781,0.4277456619985917,1.2215195039137954,1.0,1.390800194112052
vanilla,4,9,8,128.0,117.59291472416473,4.288397286138877,0.45934732314126847,1.2086562952787783,1.0,1.390800194112052
vanilla,4,10,8,128.0,106.45570852758352,5.613017548047084,0.41584261143587314,1.213878471149832,1.0,1.390800194112052
vanilla,4,11,8,128.0,106.47826097513598,4.786328868431387,0.4159307069341249,1.2093929787397815,1.0,1.390800194112052
vanilla,4,12,8,128.0,120.41500218531468,5.7715825947504715,0.47037110228638546,1.2194071562194648,1.0,1.390800194112052
vanilla,4,13,8,128.0,118.52126554001555,5.298143522239107,0.46297369351568574,1.2016029680433327,1.0,1.390800194112052
vanilla,4,14,8,128.0,127.64386897824397,2.415636071365622,0.4986088631962655,1.2133602746958865,1.0,1.390800194112052
vanilla,4,15,8,128.0,117.28403749028749,2.4020887911300703,0.4581407714464355,1.2024283918208294,1.0,1.390800194112052
vanilla,4,16,8,128.0,110.10009955322455,3.6050537777818827,0.4300785138797834,1.2105567891125235,1.0,1.390800194112052
vanilla,4,17,8,128.0,110.80388257575757,4.12624100698771,0.432827666311553,1.217950997451044,1.0,1.390800194112052
vanilla,4,18,8,128.0,101.31449227855478,4.017448365933012,0.3957597354631046,1.2049992125838944,1.0,1.390800194112052
vanilla,4,19,8,128.0,122.44558930652681,4.897722432267619,0.47830308322862036,1.1986040217750442,1.0,1.390800194112052
vanilla,8,1,4,256.0,162.5215034965035,11.362106640806765,0.6348496230332168,1.0978012404214654,1.0,1.2759513083485094
vanilla,8,2,4,256.0,169.8736013986014,9.903357705259838,0.6635687554632868,1.1108991120213845,1.0,1.2759513083485094
vanilla,8,3,4,256.0,146.83391608391608,5.520217960479274,0.5735699847027972,1.1304921965118198,1.0,1.2759513083485094
vanilla,8,4,4,256.0,130.80227272727274,4.321618249859728,0.5109463778409091,1.1383260716180725,1.0,1.2759513083485094
vanilla,8,5,4,256.0,115.43531468531468,4.482371601581262,0.45091919798951047,1.1395374035981845,1.0,1.2759513083485094
vanilla,8,6,4,256.0,125.58339160839161,5.554181804957363,0.4905601234702797,1.2062551707839397,1.0,1.2759513083485094
vanilla,8,7,4,256.0,145.7236013986014,5.898349470179101,0.5692328179632867,1.1516619370626204,1.0,1.2759513083485094
vanilla,8,8,4,256.0,126.69527972027973,3.861548608477055,0.4949034364073427,1.1570039871239468,1.0,1.2759513083485094
vanilla,8,9,4,256.0,136.3653846153846,3.8502977676289167,0.5326772836538461,1.159639464122937,1.0,1.2759513083485094
