step,metric,observations,mean_query_tokens,mean_observed,mean_null,mean_observed_minus_null,fraction_outside_null_95
8,effective_experts,38,249.0,37.36476494163284,27.706513331534563,9.658251610098274,0.9210526315789473
8,top10_load_share,38,249.0,0.4355764091355987,0.5336989854195408,-0.09812257628394205,0.8947368421052632
9,active_experts,38,218.0,122.86842105263158,85.33881578947368,37.5296052631579,1.0
9,effective_experts,38,218.0,38.60181983184708,27.64271758308308,10.959102248764,0.9210526315789473
9,top10_load_share,38,218.0,0.42431461160955186,0.5341908392128719,-0.10987622760332005,0.9210526315789473
10,active_experts,38,178.5,119.52631578947368,82.64360608552632,36.88270970394737,1.0
10,effective_experts,38,178.5,39.19956772341836,27.562935626435618,11.636632096982742,0.9473684210526315
10,top10_load_share,38,178.5,0.4187203382678541,0.5348510966405451,-0.11613075837269098,0.9210526315789473
11,active_experts,38,144.5,115.92105263157895,79.62407483552632,36.29697779605263,1.0
11,effective_experts,38,144.5,39.3353369301584,27.43571240545078,11.89962452470762,0.9736842105263158
11,top10_load_share,38,144.5,0.4134766443895515,0.5359031030585333,-0.12242645866898183,0.9210526315789473
12,active_experts,38,124.0,111.02631578947368,77.35402960526316,33.67228618421053,0.9736842105263158
12,effective_experts,38,124.0,39.78890148983227,27.352823921167992,12.43607756866428,1.0
12,top10_load_share,38,124.0,0.4078587863100374,0.5364499358480944,-0.1285911495380571,0.9473684210526315
13,active_experts,38,100.0,108.1842105263158,74.17783717105263,34.00637335526316,1.0
13,effective_experts,38,100.0,40.478537629374635,27.136686444397725,13.341851184976909,0.9473684210526315
13,top10_load_share,38,100.0,0.40122345337026777,0.5383245840753199,-0.13710113070505212,0.8947368421052632
14,active_experts,38,76.5,97.94736842105263,69.94377055921052,28.003597861842106,0.9473684210526315
14,effective_experts,38,76.5,39.12855107440026,26.87510486591333,12.25344620848693,0.868421052631579
14,top10_load_share,38,76.5,0.4098195006747638,0.5404728552526147,-0.13065335457785088,0.868421052631579
15,active_experts,38,58.5,89.63157894736842,65.50246710526316,24.129111842105264,0.9210526315789473
15,effective_experts,38,58.5,38.292252440035966,26.580904533142007,11.711347906893957,0.868421052631579
15,top10_load_share,38,58.5,0.4142213171818435,0.5430146750883285,-0.12879335790648497,0.9210526315789473
16,active_experts,38,43.0,79.73684210526316,60.127878289473685,19.608963815789473,0.7894736842105263
16,effective_experts,38,43.0,37.79624057056959,26.013251031553473,11.782989539016114,0.8421052631578947
16,top10_load_share,38,43.0,0.414136302294197,0.5479025609508248,-0.1337662586566278,0.8421052631578947
17,active_experts,38,31.5,69.39473684210526,54.61287006578947,14.78186677631579,0.6842105263157895
17,effective_experts,38,31.5,34.207789462691814,25.314950210651535,8.892839252040277,0.7105263157894737
17,top10_load_share,38,31.5,0.4385475605850326,0.5542246180282174,-0.11567705744318485,0.6842105263157895
18,active_experts,38,22.5,59.6578947368421,48.5621916118421,11.095703125,0.6578947368421053
18,effective_experts,38,22.5,31.50179217976152,24.404924628893212,7.096867550868308,0.5263157894736842
18,top10_load_share,38,22.5,0.46847045974620344,0.5628643571549303,-0.09439389740872686,0.5263157894736842
19,active_experts,38,15.0,46.05263157894737,41.3024259868421,4.750205592105263,0.7631578947368421
19,effective_experts,38,15.0,27.10077855119968,22.886978611555875,4.213799939643807,0.5526315789473685
19,top10_load_share,38,15.0,0.513187265037594,0.5786485026653548,-0.06546123762776082,0.6052631578947368
20,active_experts,38,9.0,30.57894736842105,31.20446134868421,-0.6255139802631579,0.5
20,effective_experts,38,9.0,20.585562915281052,19.685871734136214,0.8996911811448398,0.3684210526315789
20,top10_load_share,38,9.0,0.5959514170040486,0.6228480041751012,-0.026896587171052616,0.42105263157894735
21,active_experts,38,6.0,25.026315789473685,23.48427220394737,1.5420435855263157,0.34210526315789475
21,effective_experts,38,6.0,18.5018081597397,15.95618425888838,2.54562390085132,0.2894736842105263
21,top10_load_share,38,6.0,0.6302631578947369,0.7216822574013158,-0.09141909950657894,0.2894736842105263
22,active_experts,19,7.0,32.1578947368421,28.671463815789473,3.4864309210526314,0.2631578947368421
22,effective_experts,19,7.0,23.496355895833204,19.306974643997307,4.189381251835899,0.2631578947368421
22,top10_load_share,19,7.0,0.5385338345864662,0.6214572074718046,-0.08292337288533838,0.21052631578947367
23,active_experts,19,3.0,18.105263157894736,16.739720394736842,1.3655427631578947,0.21052631578947367
23,effective_experts,19,3.0,15.484251101818105,13.402495297942906,2.0817558038751995,0.21052631578947367
23,top10_load_share,19,3.0,0.662280701754386,0.7187071683114035,-0.05642646655701752,0.21052631578947367
24,active_experts,19,1.0,8.0,7.024671052631579,0.975328947368421,0.0
24,effective_experts,19,1.0,8.0,6.567896138948771,1.4321038610512289,0.0
24,top10_load_share,19,1.0,1.0,1.0,0.0,0.0
