group_id,layer_idx,source_step,target_step,lag,query_tokens,oracle_auc,previous_auc,random_auc,recovered_oracle_gain,load_cosine,top10_jaccard,previous_top10_current_load_share
0,17,0,1,1,242,0.9134571926652892,0.8967668517561984,0.501953125,0.9594406417322064,0.9591402649860231,0.8181818181818182,0.3910123966942149
0,18,0,1,1,242,0.9411520209194215,0.9299235698605373,0.501953125,0.9744342457068829,0.9799386086493024,0.8181818181818182,0.5113636363636364
0,19,0,1,1,242,0.931735456482438,0.9209811628357438,0.501953125,0.974977348162267,0.9783368879546,0.6666666666666666,0.4674586776859504
0,1,1,2,1,228,0.9750119928728069,0.9695295367324563,0.501953125,0.9884106260072801,0.9941909400305271,1.0,0.8388157894736842
0,1,0,2,2,228,0.9750119928728069,0.9370866742050438,0.501953125,0.9198295999855133,0.9562194701572642,0.6666666666666666,0.7571271929824561
0,2,1,2,1,228,0.9706238863760965,0.9607704564144737,0.501953125,0.9789757954332556,0.9864101164685445,0.8181818181818182,0.7730263157894737
0,2,0,2,2,228,0.9706238863760965,0.9255007024396931,0.501953125,0.9037209323579005,0.9504957588285594,0.8181818181818182,0.7648026315789473
0,3,1,2,1,228,0.9603871128015351,0.9496877569901317,0.501953125,0.9766610764120847,0.9851426690739975,0.8181818181818182,0.6726973684210527
0,3,0,2,2,228,0.9603871128015351,0.9272996333607457,0.501953125,0.9278249861022224,0.9591380937257515,1.0,0.6853070175438597
0,4,1,2,1,228,0.9533734237938596,0.9463468852796052,0.501953125,0.9844345977949409,0.988656171659751,1.0,0.6014254385964912
0,4,0,2,2,228,0.9533734237938596,0.931859066611842,0.501953125,0.9523407404596087,0.9767534443151954,1.0,0.6014254385964912
0,5,1,2,1,228,0.9435328433388158,0.9378769188596492,0.501953125,0.9871916117423968,0.9824947050508617,0.5384615384615384,0.4692982456140351
0,5,0,2,2,228,0.9435328433388158,0.9111071134868423,0.501953125,0.9265687971948614,0.9547065160786309,0.6666666666666666,0.48848684210526316
0,6,1,2,1,228,0.9320775082236843,0.9210911800986843,0.501953125,0.9744577881340742,0.9878697565012989,0.6666666666666666,0.46984649122807015
0,6,0,2,2,228,0.9320775082236843,0.9068453604714912,0.501953125,0.9413375555157235,0.9527215324309495,0.5384615384615384,0.4555921052631579
0,7,1,2,1,228,0.906579804002193,0.8944520113760965,0.501953125,0.9700272046914863,0.9749063180590805,0.8181818181818182,0.34375
0,7,0,2,2,228,0.906579804002193,0.871654845120614,0.501953125,0.9136859710592892,0.9184294284175601,0.5384615384615384,0.32401315789473684
0,8,1,2,1,228,0.9335509183114036,0.9285310444078949,0.501953125,0.9883690927495388,0.9863564090044995,0.8181818181818182,0.45230263157894735
0,8,0,2,2,228,0.9335509183114036,0.9145186574835527,0.501953125,0.955902784669432,0.9523613325969553,0.5384615384615384,0.42653508771929827
0,9,1,2,1,228,0.9193286561129386,0.9135249623081141,0.501953125,0.9860947914475273,0.9869234492802929,0.8181818181818182,0.4144736842105263
0,9,0,2,2,228,0.9193286561129386,0.8980263157894737,0.501953125,0.9489612142171778,0.9556272782157978,0.6666666666666666,0.39418859649122806
0,10,1,2,1,228,0.9249010587993421,0.9190138432017544,0.501953125,0.9860805193095451,0.9901213798816512,0.8181818181818182,0.4468201754385965
0,10,0,2,2,228,0.9249010587993421,0.9054897375274122,0.501953125,0.9541047024451498,0.9551718880989697,0.6666666666666666,0.43585526315789475
0,11,1,2,1,228,0.9276508532072368,0.9197805304276316,0.501953125,0.9815119455470201,0.9902311251577129,1.0,0.44627192982456143
0,11,0,2,2,228,0.9276508532072368,0.909655119243421,0.501953125,0.9577264975324106,0.9310587814190615,0.6666666666666666,0.4375
0,12,1,2,1,228,0.9048708196271931,0.8994933011239036,0.501953125,0.9866535558626555,0.9848727012638057,0.6666666666666666,0.3651315789473684
0,12,0,2,2,228,0.9048708196271931,0.8750278405975878,0.501953125,0.9259328159880938,0.907371637205759,0.42857142857142855,0.3223684210526316
0,13,1,2,1,228,0.905359100877193,0.9018147786458334,0.501953125,0.9912140066253293,0.9876113602667476,0.8181818181818182,0.3338815789473684
0,13,0,2,2,228,0.905359100877193,0.8855280290570178,0.501953125,0.9508409071604526,0.9223667021405222,0.3333333333333333,0.27247807017543857
0,14,1,2,1,228,0.9119144908168859,0.9056760553728069,0.501953125,0.9847828698890971,0.9919877331497932,0.6666666666666666,0.3919956140350877
0,14,0,2,2,228,0.9119144908168859,0.8834292763157895,0.501953125,0.9305173197373441,0.9458438050891198,0.3333333333333333,0.33497807017543857
0,15,1,2,1,228,0.9052027652138157,0.9004377398574561,0.501953125,0.9881834355665314,0.9914171811369505,0.8181818181818182,0.32127192982456143
0,15,0,2,2,228,0.9052027652138157,0.8844593784265351,0.501953125,0.9485594413022121,0.9268838955711716,0.8181818181818182,0.3157894736842105
0,16,1,2,1,228,0.9144758257949561,0.9090918825383771,0.501953125,0.9869487345879299,0.9900747625784939,0.8181818181818182,0.39144736842105265
0,16,0,2,2,228,0.9144758257949561,0.892344692297149,0.501953125,0.9463517196625565,0.9111566206780888,0.42857142857142855,0.34539473684210525
0,17,1,2,1,228,0.9107687431469298,0.9074235882675439,0.501953125,0.9918174484268758,0.9926994999043022,1.0,0.39473684210526316
0,17,0,2,2,228,0.9107687431469298,0.8892265453673246,0.501953125,0.9473058346516917,0.9421986119386551,0.8181818181818182,0.3832236842105263
0,18,1,2,1,228,0.9409800746984649,0.9377655564692983,0.501953125,0.9926780844971489,0.9933893415273768,0.8181818181818182,0.5328947368421053
0,18,0,2,2,228,0.9409800746984649,0.9234212239583333,0.501953125,0.9600050731459845,0.962096793680158,0.6666666666666666,0.5104166666666666
0,19,1,2,1,228,0.9296553762335527,0.9252308628015351,0.501953125,0.9896551551476368,0.9947102983201523,1.0,0.48793859649122806
0,19,0,2,2,228,0.9296553762335527,0.9151632743969298,0.501953125,0.9661163770009963,0.9721997755121016,0.6666666666666666,0.4692982456140351
0,1,2,3,1,217,0.967264904953917,0.9586693548387097,0.501953125,0.9815273318116756,0.9920316662723068,0.6666666666666666,0.7569124423963134
0,1,1,3,2,217,0.967264904953917,0.9543783302131337,0.501953125,0.9723055050485513,0.980960875570548,0.6666666666666666,0.7569124423963134
0,1,0,3,3,217,0.967264904953917,0.9130139328917053,0.501953125,0.8834094162249996,0.9438033741995158,0.5384615384615384,0.6866359447004609
0,2,2,3,1,217,0.9639099402361752,0.9484131984447006,0.501953125,0.9664541331995463,0.9866763162768803,0.6666666666666666,0.7171658986175116
0,2,1,3,2,217,0.9639099402361752,0.9403846846198158,0.501953125,0.9490747731379782,0.9637574043167414,0.6666666666666666,0.7235023041474654
0,2,0,3,3,217,0.9639099402361752,0.9056694628456222,0.501953125,0.8739265761004575,0.9389474756237856,0.6666666666666666,0.7137096774193549
0,3,2,3,1,217,0.952128186203917,0.9436293922811061,0.501953125,0.9811211356309202,0.9851470888434436,1.0,0.6232718894009217
0,3,1,3,2,217,0.952128186203917,0.9304412982430876,0.501953125,0.9518256566615851,0.964158385567315,0.8181818181818182,0.6146313364055299
0,3,0,3,3,217,0.952128186203917,0.8954965617799538,0.501953125,0.8742008847124684,0.9383604960281644,1.0,0.6232718894009217
0,4,2,3,1,217,0.9428688436059908,0.9337197580645162,0.501953125,0.9792498086246494,0.9900577517948783,0.8181818181818182,0.5512672811059908
0,4,1,3,2,217,0.9428688436059908,0.926953575028802,0.501953125,0.9639040571574387,0.9748519985779913,0.8181818181818182,0.5512672811059908
0,4,0,3,3,217,0.9428688436059908,0.9082301267281105,0.501953125,0.9214391426384281,0.9552279107740671,0.8181818181818182,0.5512672811059908
0,5,2,3,1,217,0.9398333993375576,0.9343160462269586,0.501953125,0.9873998591990794,0.9832408322366266,0.5384615384615384,0.4671658986175115
0,5,1,3,2,217,0.9398333993375576,0.9295569916474655,0.501953125,0.9765314669503242,0.9607615661376774,0.5384615384615384,0.4683179723502304
0,5,0,3,3,217,0.9398333993375576,0.8967611427131337,0.501953125,0.9016346267490918,0.9252062469512757,0.5384615384615384,0.4608294930875576
0,6,2,3,1,217,0.9281461513536866,0.921780493951613,0.501953125,0.9850639099927672,0.9912490768429538,0.6666666666666666,0.46255760368663595
0,6,1,3,2,217,0.9281461513536866,0.9154395881336408,0.501953125,0.9701858959806138,0.9822767413538158,0.5384615384615384,0.4533410138248848
0,6,0,3,3,217,0.9281461513536866,0.9027870283698157,0.501953125,0.9404985032232179,0.9434177377161028,0.42857142857142855,0.4377880184331797
0,7,2,3,1,217,0.9019859771025346,0.8940294678859447,0.501953125,0.980110360499716,0.9844035727349376,0.8181818181818182,0.33986175115207373
0,7,1,3,2,217,0.9019859771025346,0.8885683683755761,0.501953125,0.9664587329354656,0.9521997667790083,0.6666666666666666,0.3254608294930876
0,7,0,3,3,217,0.9019859771025346,0.8611953665034564,0.501953125,0.8980318481727523,0.8870860229165193,0.5384615384615384,0.3127880184331797
0,8,2,3,1,217,0.928722188220046,0.9227975590437788,0.501953125,0.9861174820602859,0.9871396832377253,0.6666666666666666,0.44873271889400923
0,8,1,3,2,217,0.928722188220046,0.9161776353686637,0.501953125,0.970605758635053,0.9652551465869057,0.6666666666666666,0.4441244239631336
0,8,0,3,3,217,0.928722188220046,0.8991822976670507,0.501953125,0.9307824931589188,0.9267158251799312,0.42857142857142855,0.4210829493087558
0,9,2,3,1,217,0.9066482754896313,0.8982754896313365,0.501953125,0.9793108816644707,0.9857429653083389,0.8181818181818182,0.3819124423963134
0,9,1,3,2,217,0.9066482754896313,0.8949542770737329,0.501953125,0.9711041795243898,0.9625424672617692,0.6666666666666666,0.3726958525345622
0,9,0,3,3,217,0.9066482754896313,0.8755152829781107,0.501953125,0.9230705075811915,0.9193790521057681,0.5384615384615384,0.3548387096774194
0,10,2,3,1,217,0.923256588421659,0.9156601022465438,0.501953125,0.9819690868111561,0.9929347478564208,0.8181818181818182,0.4475806451612903
0,10,1,3,2,217,0.923256588421659,0.9131061887960831,0.501953125,0.9759071536152624,0.9826371691254356,0.6666666666666666,0.43663594470046085
0,10,0,3,3,217,0.923256588421659,0.900586387528802,0.501953125,0.9461903286796205,0.9435839839720366,0.6666666666666666,0.423963133640553
0,11,2,3,1,217,0.924887942828341,0.9183040214573734,0.501953125,0.9844327752328971,0.9910289027875671,0.8181818181818182,0.4400921658986175
0,11,1,3,2,217,0.924887942828341,0.912928427419355,0.501953125,0.9717225565149851,0.9758015227031659,0.8181818181818182,0.4400921658986175
0,11,0,3,3,217,0.924887942828341,0.902685771889401,0.501953125,0.9475045089620612,0.900108954902645,0.6666666666666666,0.42684331797235026
0,12,2,3,1,217,0.8951590401785714,0.8869055119527651,0.501953125,0.9790096539568638,0.9897794428529517,1.0,0.35944700460829493
0,12,1,3,2,217,0.8951590401785714,0.883332283266129,0.501953125,0.9699222304245566,0.9753578893529783,0.6666666666666666,0.3467741935483871
0,12,0,3,3,217,0.8951590401785714,0.8564880652361752,0.501953125,0.9016521027542678,0.8901103999558849,0.42857142857142855,0.3029953917050691
0,13,2,3,1,217,0.9001431091589862,0.8935479370679724,0.501953125,0.983437122094009,0.987486953954077,0.8181818181818182,0.32085253456221197
0,13,1,3,2,217,0.9001431091589862,0.891351796514977,0.501953125,0.9779218137227201,0.9769973520208949,0.6666666666666666,0.31394009216589863
0,13,0,3,3,217,0.9001431091589862,0.8740886916762673,0.501953125,0.9345678733287374,0.9041378468812665,0.25,0.25460829493087556
0,14,2,3,1,217,0.9080748667914746,0.9038895989343319,0.501953125,0.9896945486378522,0.9923714335625513,0.8181818181818182,0.38306451612903225
0,14,1,3,2,217,0.9080748667914746,0.8986917662730415,0.501953125,0.9768958429138941,0.9837029286856703,0.6666666666666666,0.3726958525345622
0,14,0,3,3,217,0.9080748667914746,0.8731548819124424,0.501953125,0.914015967909046,0.9266421417984223,0.3333333333333333,0.3064516129032258
0,15,2,3,1,217,0.9037793418778802,0.8982844902073733,0.501953125,0.9863253032288413,0.9870115137520548,0.8181818181818182,0.3087557603686636
0,15,1,3,2,217,0.9037793418778802,0.8957688292050692,0.501953125,0.9800647336178029,0.9793156427962237,0.6666666666666666,0.3058755760368664
0,15,0,3,3,217,0.9037793418778802,0.8780714465725807,0.501953125,0.936022354377359,0.905087979163348,0.6666666666666666,0.3058755760368664
0,16,2,3,1,217,0.9067562824020737,0.8981697328629035,0.501953125,0.9787883335834715,0.9920416197287186,0.6666666666666666,0.37672811059907835
0,16,1,3,2,217,0.9067562824020737,0.8935366863479264,0.501953125,0.9673431498435253,0.9809117340230445,0.6666666666666666,0.37442396313364057
0,16,0,3,3,217,0.9067562824020737,0.8741719470046084,0.501953125,0.9195057281504831,0.8874320811981432,0.42857142857142855,0.3162442396313364
0,17,2,3,1,217,0.9061847458237328,0.9033630652361752,0.501953125,0.9930196440797787,0.9932440153509263,0.8181818181818182,0.3715437788018433
0,17,1,3,2,217,0.9061847458237328,0.9013446860599079,0.501953125,0.9880265186727305,0.9834263957330429,0.8181818181818182,0.3715437788018433
0,17,0,3,3,217,0.9061847458237328,0.8816086729550691,0.501953125,0.9392029925353608,0.9329010932789973,0.8181818181818182,0.37039170506912444
0,18,2,3,1,217,0.9374864991359447,0.9324664278513826,0.501953125,0.9884737391376229,0.993994142468246,0.8181818181818182,0.5138248847926268
0,18,1,3,2,217,0.9374864991359447,0.930486301123272,0.501953125,0.9839272982775191,0.9884351738172086,0.6666666666666666,0.5120967741935484
0,18,0,3,3,217,0.9374864991359447,0.917003438220046,0.501953125,0.9529701691482655,0.9555042561927005,0.5384615384615384,0.4838709677419355
0,19,2,3,1,217,0.9181847638248848,0.9104960217453919,0.501953125,0.981527732727863,0.9938463205651547,0.8181818181818182,0.44873271889400923
0,19,1,3,2,217,0.9181847638248848,0.9050889256912444,0.501953125,0.9685371391501789,0.9888427491355085,0.8181818181818182,0.44873271889400923
0,19,0,3,3,217,0.9181847638248848,0.8935119347638248,0.501953125,0.9407233214401556,0.9603131213664376,0.6666666666666666,0.42914746543778803
0,1,3,4,1,195,0.9602914663461539,0.9473833133012821,0.501953125,0.9718370647173873,0.9937920177849691,1.0,0.7282051282051282
0,1,2,4,2,195,0.9602914663461539,0.9370768229166666,0.501953125,0.9493504223074483,0.9877003476043533,0.6666666666666666,0.7032051282051283
0,1,1,4,3,195,0.9602914663461539,0.937665264423077,0.501953125,0.9506342806568984,0.975389988462836,0.6666666666666666,0.7032051282051283
0,1,0,4,4,195,0.9602914663461539,0.8883263221153846,0.501953125,0.8429868554757923,0.9371740478389873,0.5384615384615384,0.6307692307692307
0,2,3,4,1,195,0.9553235176282051,0.9406700721153847,0.501953125,0.9676788653359698,0.9897596359867978,0.8181818181818182,0.7012820512820512
0,2,2,4,2,195,0.9553235176282051,0.9282952724358975,0.501953125,0.9403837444354849,0.9704988597488818,0.6666666666666666,0.6762820512820513
0,2,1,4,3,195,0.9553235176282051,0.9151342147435897,0.501953125,0.9113543726319742,0.9402494363012737,0.6666666666666666,0.6737179487179488
0,2,0,4,4,195,0.9553235176282051,0.8709209735576924,0.501953125,0.8138331363430504,0.9156296877344626,0.6666666666666666,0.6717948717948717
0,3,3,4,1,195,0.9393604767628205,0.9262169471153846,0.501953125,0.9699512831815345,0.9837505535988116,0.8181818181818182,0.5480769230769231
0,3,2,4,2,195,0.9393604767628205,0.9152368790064103,0.501953125,0.9448486687313591,0.9516506601466941,0.8181818181818182,0.5480769230769231
0,3,1,4,3,195,0.9393604767628205,0.8984450120192309,0.501953125,0.9064591288219234,0.9169906687371973,0.8181818181818182,0.5358974358974359
0,3,0,4,4,195,0.9393604767628205,0.8509590344551282,0.501953125,0.797896761562373,0.898474851665382,0.8181818181818182,0.5480769230769231
0,4,3,4,1,195,0.9324744591346154,0.919608874198718,0.501953125,0.9701162662199811,0.9831580241554437,0.6666666666666666,0.5064102564102564
0,4,2,4,2,195,0.9324744591346154,0.9129732572115383,0.501953125,0.9547032855821742,0.9718801258143016,0.6666666666666666,0.49935897435897436
0,4,1,4,3,195,0.9324744591346154,0.90576171875,0.501953125,0.9379525745493885,0.9459371278243219,0.6666666666666666,0.49935897435897436
0,4,0,4,4,195,0.9324744591346154,0.8822215544871794,0.501953125,0.8832742987093809,0.9261755061203347,0.6666666666666666,0.49935897435897436
0,5,3,4,1,195,0.9367137419871795,0.924541766826923,0.501953125,0.9720030410192021,0.9758214514147957,0.6666666666666666,0.4814102564102564
0,5,2,4,2,195,0.9367137419871795,0.9164888822115386,0.501953125,0.9534804695149346,0.9460527046727447,0.42857142857142855,0.4442307692307692
0,5,1,4,3,195,0.9367137419871795,0.9098106971153848,0.501953125,0.9381198668402201,0.9051762367020193,0.3333333333333333,0.43653846153846154
0,5,0,4,4,195,0.9367137419871795,0.8689953926282051,0.501953125,0.8442399179846336,0.8757060928663958,0.42857142857142855,0.4467948717948718
0,6,3,4,1,195,0.9195562900641026,0.9082356770833333,0.501953125,0.9728914579011116,0.9890868551433992,0.8181818181818182,0.45
0,6,2,4,2,195,0.9195562900641026,0.905977063301282,0.501953125,0.967482940986005,0.9799695190079092,0.6666666666666666,0.4442307692307692
0,6,1,4,3,195,0.9195562900641026,0.8966871995192307,0.501953125,0.9452372671999231,0.9655489745070904,0.6666666666666666,0.42628205128205127
0,6,0,4,4,195,0.9195562900641026,0.8806515424679487,0.501953125,0.9068379963303633,0.9283043994263773,0.42857142857142855,0.4012820512820513
0,7,3,4,1,195,0.8884164663461538,0.8738857171474359,0.501953125,0.9624007049462869,0.9720202048477262,0.6666666666666666,0.3230769230769231
0,7,2,4,2,195,0.8884164663461538,0.8620117187499999,0.501953125,0.9316759320452513,0.9456771744871671,0.5384615384615384,0.316025641025641
0,7,1,4,3,195,0.8884164663461538,0.8505033052884615,0.501953125,0.9018971348598531,0.8865930638769147,0.42857142857142855,0.2935897435897436
0,7,0,4,4,195,0.8884164663461538,0.8132236578525641,0.501953125,0.8054335290077623,0.8071476875292025,0.3333333333333333,0.27884615384615385
0,8,3,4,1,195,0.9213767027243589,0.9117412860576922,0.501953125,0.9770270028238637,0.9742914708461868,0.8181818181818182,0.45897435897435895
0,8,2,4,2,195,0.9213767027243589,0.9053109975961539,0.501953125,0.961695751070143,0.9434720657385277,0.6666666666666666,0.4403846153846154
0,8,1,4,3,195,0.9213767027243589,0.8939002403846154,0.501953125,0.9344899433436219,0.9073561773908011,0.6666666666666666,0.4378205128205128
0,8,0,4,4,195,0.9213767027243589,0.871484375,0.501953125,0.8810454862956043,0.8646145368840358,0.42857142857142855,0.3852564102564103
0,9,3,4,1,195,0.8990760216346154,0.8853089943910257,0.501953125,0.9653330811185726,0.9771471402416901,0.8181818181818182,0.366025641025641
0,9,2,4,2,195,0.8990760216346154,0.8759515224358975,0.501953125,0.9417699170843974,0.9539711727598469,0.6666666666666666,0.3455128205128205
0,9,1,4,3,195,0.8990760216346154,0.8719676482371794,0.501953125,0.9317380749708374,0.9193245641886543,0.5384615384615384,0.3346153846153846
0,9,0,4,4,195,0.8990760216346154,0.8472305689102564,0.501953125,0.8694473344052459,0.8587680093351431,0.42857142857142855,0.31346153846153846
0,10,3,4,1,195,0.920194811698718,0.9086613581730769,0.501953125,0.9724239503319783,0.9900413307572008,0.6666666666666666,0.43653846153846154
0,10,2,4,2,195,0.920194811698718,0.9039538261217948,0.501953125,0.9611684198552344,0.9835857570681051,0.6666666666666666,0.43846153846153846
0,10,1,4,3,195,0.920194811698718,0.9007962740384615,0.501953125,0.9536188326578018,0.9708622449542998,0.6666666666666666,0.42756410256410254
0,10,0,4,4,195,0.920194811698718,0.8846654647435899,0.501953125,0.9150506798220671,0.9282844556332845,0.5384615384615384,0.41217948717948716
0,11,3,4,1,195,0.9213967347756411,0.9089017427884615,0.501953125,0.9702105558507301,0.9890971905412163,0.6666666666666666,0.43846153846153846
0,11,2,4,2,195,0.9213967347756411,0.9062024238782052,0.501953125,0.9637750807419302,0.9755419497920157,0.6666666666666666,0.4346153846153846
0,11,1,4,3,195,0.9213967347756411,0.8976011618589743,0.501953125,0.9432687198896773,0.9517389472707879,0.6666666666666666,0.4346153846153846
0,11,0,4,4,195,0.9213967347756411,0.8821038661858974,0.501953125,0.9063214513847015,0.8612764544922468,0.6666666666666666,0.42115384615384616
0,12,3,4,1,195,0.8927909655448718,0.885283954326923,0.501953125,0.9807925168978439,0.9846543372109801,0.6666666666666666,0.3647435897435897
0,12,2,4,2,195,0.8927909655448718,0.8785606971153848,0.501953125,0.9635903514110904,0.9724486688250127,0.6666666666666666,0.3647435897435897
0,12,1,4,3,195,0.8927909655448718,0.8743890224358974,0.501953125,0.9529166800140949,0.9528818713685366,0.5384615384615384,0.3467948717948718
0,12,0,4,4,195,0.8927909655448718,0.8459935897435897,0.501953125,0.8802639587404298,0.8523240300253891,0.3333333333333333,0.28525641025641024
0,13,3,4,1,195,0.8994891826923077,0.8924829727564103,0.501953125,0.9823759133282943,0.9884592243570934,1.0,0.3403846153846154
0,13,2,4,2,195,0.8994891826923077,0.8868965344551283,0.501953125,0.9683232552280173,0.9771542074213925,0.8181818181818182,0.32756410256410257
0,13,1,4,3,195,0.8994891826923077,0.8838641826923077,0.501953125,0.9606953892668179,0.9641422760572719,0.6666666666666666,0.3141025641025641
0,13,0,4,4,195,0.8994891826923077,0.8656600560897435,0.501953125,0.9149029982363313,0.8910475755334003,0.25,0.2519230769230769
0,14,3,4,1,195,0.900508313301282,0.8921624599358975,0.501953125,0.9790597297178437,0.9903315748576524,0.8181818181818182,0.37756410256410255
0,14,2,4,2,195,0.900508313301282,0.8888095953525641,0.501953125,0.9706471818907186,0.9809709380230236,0.8181818181818182,0.37756410256410255
0,14,1,4,3,195,0.900508313301282,0.8828926282051281,0.501953125,0.9558011396834771,0.9717400597869666,0.5384615384615384,0.3564102564102564
0,14,0,4,4,195,0.900508313301282,0.8545898437499999,0.501953125,0.884787675837328,0.906817983219483,0.3333333333333333,0.2865384615384615
0,15,3,4,1,195,0.895615484775641,0.887510016025641,0.501953125,0.979410099673691,0.9791412760941218,0.5384615384615384,0.2878205128205128
0,15,2,4,2,195,0.895615484775641,0.8839468149038463,0.501953125,0.9703586853504486,0.9728565329613784,0.42857142857142855,0.27371794871794874
0,15,1,4,3,195,0.895615484775641,0.8811523437500001,0.501953125,0.9632600357476802,0.9647443046150218,0.3333333333333333,0.2705128205128205
0,15,0,4,4,195,0.895615484775641,0.8683643830128205,0.501953125,0.9307754447787396,0.8828020161849167,0.3333333333333333,0.26474358974358975
0,16,3,4,1,195,0.9092523036858975,0.9040389623397436,0.501953125,0.9872002164036418,0.9904928062527236,1.0,0.4012820512820513
0,16,2,4,2,195,0.9092523036858975,0.8997320713141026,0.501953125,0.9766259475344125,0.9864280574257799,0.6666666666666666,0.39487179487179486
0,16,1,4,3,195,0.9092523036858975,0.8910531850961538,0.501953125,0.9553175661967673,0.9719691753582199,0.6666666666666666,0.3935897435897436
0,16,0,4,4,195,0.9092523036858975,0.8751402243589743,0.501953125,0.9162481018572595,0.8722918581338278,0.42857142857142855,0.32051282051282054
0,17,3,4,1,195,0.9016451322115384,0.8953901241987179,0.501953125,0.9843504300812549,0.9873841946071078,0.8181818181818182,0.3506410256410256
0,17,2,4,2,195,0.9016451322115384,0.894618890224359,0.501953125,0.9824208594107294,0.9826408173215012,0.6666666666666666,0.34935897435897434
0,17,1,4,3,195,0.9016451322115384,0.8897986778846154,0.501953125,0.9703610427199431,0.9681571310382743,0.6666666666666666,0.34935897435897434
0,17,0,4,4,195,0.9016451322115384,0.8666316105769231,0.501953125,0.9123987445260963,0.9162690003567097,0.6666666666666666,0.3467948717948718
0,18,3,4,1,195,0.9337815504807692,0.9280999599358974,0.501953125,0.986842944536256,0.9890677499036701,0.8181818181818182,0.4967948717948718
0,18,2,4,2,195,0.9337815504807692,0.9237655248397436,0.501953125,0.9768055434751096,0.9799606072278246,0.8181818181818182,0.48846153846153845
0,18,1,4,3,195,0.9337815504807692,0.9192357772435896,0.501953125,0.9663158505117275,0.9699095634726839,0.6666666666666666,0.48012820512820514
0,18,0,4,4,195,0.9337815504807692,0.9030173277243589,0.501953125,0.9287582267837987,0.9288626108737121,0.5384615384615384,0.44743589743589746
0,19,3,4,1,195,0.9158428485576923,0.908223157051282,0.501953125,0.9815900442250334,0.9897708358917316,0.6666666666666666,0.4391025641025641
0,19,2,4,2,195,0.9158428485576923,0.9005684094551283,0.501953125,0.9630953893436427,0.9804567286359638,0.6666666666666666,0.4391025641025641
0,19,1,4,3,195,0.9158428485576923,0.89482421875,0.501953125,0.9492168357623827,0.9730992298562499,0.6666666666666666,0.4391025641025641
0,19,0,4,4,195,0.9158428485576923,0.8818609775641026,0.501953125,0.9178963161938645,0.9357756680528413,0.6666666666666666,0.4185897435897436
0,1,4,5,1,165,0.9618785511363637,0.9576586174242423,0.501953125,0.9908247435946926,0.990143758701218,1.0,0.7257575757575757
0,1,3,5,2,165,0.9618785511363637,0.9404267282196968,0.501953125,0.9533580408961634,0.9821510480448273,1.0,0.7257575757575757
0,1,2,5,3,165,0.9618785511363637,0.9325846354166667,0.501953125,0.9363072488386158,0.9713553882543888,0.6666666666666666,0.6681818181818182
0,1,1,5,4,165,0.9618785511363637,0.9372839725378789,0.501953125,0.9465248555508372,0.9565789740037173,0.6666666666666666,0.6681818181818182
0,1,0,5,5,165,0.9618785511363637,0.8821851325757575,0.501953125,0.826725347128389,0.9258728991548433,0.5384615384615384,0.6121212121212121
