source,configured_batch_size,group_id,step,layer_idx,query_tokens,query_fraction,num_experts,top_k,assignments,active_experts,active_ratio,effective_experts,effective_ratio,top10_load_share,adjacent_top10_jaccard,hot_experts
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,1,12,482,0.94140625,256,8,3856,125,0.48828125,45.169562787080466,0.17644360463703307,0.366701244813278,0.6666666666666666,12 17 19 26 89 139 152 157 172 189
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,1,13,482,0.94140625,256,8,3856,125,0.48828125,43.69918766091015,0.17069995180043027,0.3586618257261411,0.6666666666666666,24 31 71 91 111 136 145 149 155 166
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,1,14,482,0.94140625,256,8,3856,131,0.51171875,37.568753884792834,0.146752944862472,0.3983402489626556,0.5384615384615384,3 66 68 90 100 126 127 186 192 237
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,1,15,482,0.94140625,256,8,3856,127,0.49609375,46.450284286160574,0.18144642299281474,0.3524377593360996,0.6666666666666666,105 110 123 166 191 199 221 223 244 252
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,1,16,482,0.94140625,256,8,3856,121,0.47265625,39.53630895718442,0.15443870686400163,0.39574688796680496,0.5384615384615384,27 100 101 113 118 121 128 162 172 252
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,1,17,482,0.94140625,256,8,3856,117,0.45703125,35.226792644153086,0.137604658766223,0.44891078838174275,0.8181818181818182,84 90 93 161 195 210 217 219 226 240
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,1,18,482,0.94140625,256,8,3856,100,0.390625,28.59383305320405,0.11169466036407832,0.5147821576763485,0.6666666666666666,14 27 28 70 72 147 149 181 188 219
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,1,19,482,0.94140625,256,8,3856,121,0.47265625,29.286575877785612,0.11440068702260005,0.4987033195020747,1.0,44 67 70 132 145 148 164 182 183 244
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,1,454,0.88671875,256,8,3632,81,0.31640625,12.326083625178004,0.04814876416085158,0.8356277533039648,1.0,15 23 48 100 107 131 146 147 148 153
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,2,454,0.88671875,256,8,3632,96,0.375,14.279307306449134,0.05577854416581693,0.7816629955947136,1.0,1 4 13 14 109 138 157 158 159 225
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,3,454,0.88671875,256,8,3632,93,0.36328125,18.95444813881377,0.07404081304224129,0.6792400881057269,1.0,33 130 131 135 143 157 163 164 169 231
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,4,454,0.88671875,256,8,3632,98,0.3828125,21.787512924100433,0.08510747235976732,0.6065528634361234,1.0,2 8 11 21 64 127 208 211 216 242
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,5,454,0.88671875,256,8,3632,92,0.359375,28.73222453584715,0.11223525209315292,0.5041299559471366,0.6666666666666666,32 55 133 194 203 219 226 241 243 255
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,6,454,0.88671875,256,8,3632,108,0.421875,28.08717795852319,0.1097155389004812,0.46530837004405284,0.8181818181818182,68 82 96 100 116 127 149 201 210 240
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,7,454,0.88671875,256,8,3632,128,0.5,44.25642470845579,0.17287665901740543,0.37637665198237885,0.8181818181818182,37 44 60 96 109 126 166 179 183 238
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,8,454,0.88671875,256,8,3632,121,0.47265625,33.02132261278356,0.12898954145618577,0.456773127753304,0.8181818181818182,34 76 85 106 149 160 165 166 183 255
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,9,454,0.88671875,256,8,3632,135,0.52734375,38.06235897672647,0.14868108975283778,0.43667400881057267,1.0,47 93 104 125 143 157 200 202 211 218
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,10,454,0.88671875,256,8,3632,121,0.47265625,31.992394441345525,0.12497029078650596,0.45512114537444937,0.6666666666666666,32 42 143 167 170 185 186 242 245 254
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,11,454,0.88671875,256,8,3632,120,0.46875,34.53921440279007,0.13491880626089872,0.4419052863436123,0.8181818181818182,69 76 84 96 100 120 130 167 227 253
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,12,454,0.88671875,256,8,3632,135,0.52734375,46.22730585926549,0.18057541351275583,0.35765418502202645,0.8181818181818182,12 17 19 26 139 152 157 172 185 189
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,13,454,0.88671875,256,8,3632,124,0.484375,45.08532133922102,0.1761145364813321,0.352147577092511,0.8181818181818182,24 31 71 91 111 136 145 149 166 191
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,14,454,0.88671875,256,8,3632,135,0.52734375,37.00570595000982,0.14455353886722586,0.4003303964757709,0.8181818181818182,3 66 68 90 100 126 127 166 192 237
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,15,454,0.88671875,256,8,3632,130,0.5078125,46.17003017003017,0.18035168035168034,0.3496696035242291,0.6666666666666666,66 86 105 123 166 191 199 221 244 252
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,16,454,0.88671875,256,8,3632,125,0.48828125,39.51515732464234,0.15435608329938413,0.3986784140969163,1.0,27 100 101 113 118 121 128 162 172 252
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,17,454,0.88671875,256,8,3632,119,0.46484375,36.12703072793997,0.1411212137810155,0.4430066079295154,1.0,84 90 93 161 195 210 217 219 226 240
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,18,454,0.88671875,256,8,3632,104,0.40625,28.015477995676015,0.10943546092060943,0.5256057268722467,1.0,14 27 28 70 72 147 149 181 188 219
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,2,19,454,0.88671875,256,8,3632,123,0.48046875,29.22309948516185,0.11415273236391348,0.5038546255506607,1.0,44 67 70 132 145 148 164 182 183 244
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,1,432,0.84375,256,8,3456,92,0.359375,14.345312646378462,0.056036377524915866,0.7667824074074074,0.8181818181818182,23 48 100 107 131 146 147 148 153 165
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,2,432,0.84375,256,8,3456,113,0.44140625,16.142504588420692,0.06305665854851833,0.7233796296296297,0.8181818181818182,1 13 14 29 109 138 157 158 159 225
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,3,432,0.84375,256,8,3456,115,0.44921875,22.386205345428646,0.08744611463058065,0.6142939814814815,1.0,33 130 131 135 143 157 163 164 169 231
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,4,432,0.84375,256,8,3456,112,0.4375,24.802797597787173,0.09688592811635614,0.5625,0.8181818181818182,2 8 11 64 127 195 208 211 216 242
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,5,432,0.84375,256,8,3456,102,0.3984375,29.701826284168224,0.11602275892253212,0.4895833333333333,1.0,32 55 133 194 203 219 226 241 243 255
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,6,432,0.84375,256,8,3456,120,0.46875,28.981413361027265,0.11320864594151275,0.4557291666666667,0.8181818181818182,31 68 82 96 100 116 149 201 210 240
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,7,432,0.84375,256,8,3456,140,0.546875,49.2500948391034,0.19238318296524765,0.3460648148148148,0.8181818181818182,37 44 60 96 109 144 166 179 183 238
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,8,432,0.84375,256,8,3456,127,0.49609375,35.17184352803986,0.1373900137814057,0.4383680555555556,1.0,34 76 85 106 149 160 165 166 183 255
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,9,432,0.84375,256,8,3456,141,0.55078125,41.059127660744736,0.16038721742478412,0.4117476851851852,0.8181818181818182,47 93 100 104 125 143 200 202 211 218
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,10,432,0.84375,256,8,3456,128,0.5,32.48777621829814,0.1269053758527271,0.44675925925925924,0.8181818181818182,32 42 167 170 184 185 186 242 245 254
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,11,432,0.84375,256,8,3456,128,0.5,35.594888422658784,0.13904253290101087,0.4363425925925926,0.8181818181818182,69 76 84 96 100 120 130 141 167 227
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,12,432,0.84375,256,8,3456,137,0.53515625,47.91911800105917,0.18718405469163737,0.3460648148148148,0.6666666666666666,12 17 19 26 152 157 172 187 189 214
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,13,432,0.84375,256,8,3456,132,0.515625,47.50288741469002,0.1855581539636329,0.33796296296296297,1.0,24 31 71 91 111 136 145 149 166 191
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,14,432,0.84375,256,8,3456,139,0.54296875,39.974082304747114,0.1561487590029184,0.3810763888888889,0.8181818181818182,3 66 68 90 100 126 127 186 192 237
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,15,432,0.84375,256,8,3456,132,0.515625,49.880709960325746,0.19484652328252244,0.33796296296296297,0.6666666666666666,105 123 166 187 191 199 217 221 244 252
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,16,432,0.84375,256,8,3456,129,0.50390625,42.05818596691386,0.16428978893325727,0.3894675925925926,0.8181818181818182,100 101 113 118 121 128 162 172 227 252
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,17,432,0.84375,256,8,3456,124,0.484375,38.727711343415216,0.15128012243521569,0.4227430555555556,0.8181818181818182,84 90 93 137 161 195 210 217 219 240
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,18,432,0.84375,256,8,3456,107,0.41796875,29.14491522942227,0.11384732511493074,0.5063657407407407,1.0,14 27 28 70 72 147 149 181 188 219
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,3,19,432,0.84375,256,8,3456,136,0.53125,32.75649703259212,0.12795506653356298,0.47511574074074076,0.8181818181818182,44 67 70 140 145 148 164 182 183 244
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,1,388,0.7578125,256,8,3104,95,0.37109375,15.035699348934763,0.05873320058177642,0.7535438144329897,0.8181818181818182,23 100 107 131 146 147 148 153 165 244
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,2,388,0.7578125,256,8,3104,118,0.4609375,16.039260731610682,0.06265336223285423,0.7287371134020618,0.8181818181818182,1 2 13 14 109 138 157 158 159 225
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,3,388,0.7578125,256,8,3104,124,0.484375,24.72316708920525,0.09657487144220801,0.5763530927835051,0.8181818181818182,33 130 131 135 143 157 163 169 183 231
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,4,388,0.7578125,256,8,3104,124,0.484375,26.735750835248023,0.10443652670018759,0.5341494845360825,1.0,2 8 11 64 127 195 208 211 216 242
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,5,388,0.7578125,256,8,3104,106,0.4140625,29.41587235679524,0.11490575139373141,0.49194587628865977,0.8181818181818182,32 55 102 133 194 203 219 241 243 255
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,6,388,0.7578125,256,8,3104,122,0.4765625,28.59861441742011,0.1117133375680473,0.4642396907216495,0.8181818181818182,31 54 68 82 96 100 116 149 201 210
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,7,388,0.7578125,256,8,3104,151,0.58984375,51.23866452525554,0.20015103330177944,0.3392396907216495,0.6666666666666666,44 60 93 96 109 144 152 166 179 183
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,8,388,0.7578125,256,8,3104,134,0.5234375,32.86336628259965,0.12837252454140488,0.4642396907216495,0.6666666666666666,34 76 85 94 106 113 160 166 183 255
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,9,388,0.7578125,256,8,3104,140,0.546875,40.63814279929815,0.1587427453097584,0.40914948453608246,0.8181818181818182,47 93 100 104 125 143 200 202 205 211
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,10,388,0.7578125,256,8,3104,137,0.53515625,31.76787739706154,0.12409327108227164,0.44426546391752575,0.6666666666666666,32 42 167 170 186 225 227 242 245 254
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,11,388,0.7578125,256,8,3104,127,0.49609375,34.46988701818156,0.13464799616477172,0.44362113402061853,0.8181818181818182,76 84 96 100 120 130 132 141 167 227
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,12,388,0.7578125,256,8,3104,147,0.57421875,46.79230328402281,0.1827824347032141,0.358569587628866,1.0,12 17 19 26 152 157 172 187 189 214
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,13,388,0.7578125,256,8,3104,138,0.5390625,47.30369206598586,0.18478004713275725,0.34632731958762886,0.8181818181818182,24 31 71 91 111 136 145 149 166 177
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,14,388,0.7578125,256,8,3104,149,0.58203125,39.221402634621334,0.1532086040414896,0.38402061855670105,1.0,3 66 68 90 100 126 127 186 192 237
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,15,388,0.7578125,256,8,3104,130,0.5078125,52.946695095948826,0.2068230277185501,0.3176546391752577,1.0,105 123 166 187 191 199 217 221 244 252
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,16,388,0.7578125,256,8,3104,129,0.50390625,41.97043064618709,0.16394699471166832,0.3943298969072165,0.8181818181818182,97 100 101 113 118 121 128 162 172 252
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,17,388,0.7578125,256,8,3104,126,0.4921875,40.47663779123991,0.1581118663720309,0.40496134020618557,0.8181818181818182,84 90 93 161 195 210 217 219 226 240
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,18,388,0.7578125,256,8,3104,107,0.41796875,30.58128078817734,0.11945812807881774,0.4890463917525773,1.0,14 27 28 70 72 147 149 181 188 219
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,4,19,388,0.7578125,256,8,3104,137,0.53515625,32.439147239842164,0.12671541890563345,0.48260309278350516,1.0,44 67 70 140 145 148 164 182 183 244
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,1,337,0.658203125,256,8,2696,88,0.34375,15.57079507624283,0.06082341826657355,0.7440652818991098,1.0,23 100 107 131 146 147 148 153 165 244
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,2,337,0.658203125,256,8,2696,132,0.515625,15.723109138263721,0.06141839507134266,0.733679525222552,1.0,1 2 13 14 109 138 157 158 159 225
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,3,337,0.658203125,256,8,2696,117,0.45703125,24.9739417262232,0.09755445986805937,0.5582344213649851,1.0,33 130 131 135 143 157 163 169 183 231
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,4,337,0.658203125,256,8,2696,127,0.49609375,25.92122794254005,0.10125479665054707,0.5408011869436202,0.8181818181818182,2 8 11 64 127 139 208 211 216 242
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,5,337,0.658203125,256,8,2696,109,0.42578125,26.94760570064214,0.10526408476813336,0.5181750741839762,0.8181818181818182,55 102 113 133 194 203 219 241 243 255
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,6,337,0.658203125,256,8,2696,125,0.48828125,28.334253325224932,0.11068067705165989,0.46735905044510384,0.6666666666666666,68 82 96 100 116 149 151 193 201 210
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,7,337,0.658203125,256,8,2696,145,0.56640625,51.21127316282674,0.20004403579229196,0.3375370919881306,0.8181818181818182,30 44 60 96 109 144 152 166 179 183
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,8,337,0.658203125,256,8,2696,130,0.5078125,31.762277244163993,0.1240713954850156,0.4736646884272997,1.0,34 76 85 94 106 113 160 166 183 255
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,9,337,0.658203125,256,8,2696,136,0.53125,39.47737296052489,0.15420848812705035,0.40578635014836795,0.8181818181818182,47 93 100 104 125 139 143 200 202 211
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,10,337,0.658203125,256,8,2696,123,0.48046875,30.099702664424917,0.11757696353290983,0.46735905044510384,0.8181818181818182,32 42 167 170 185 186 225 227 242 245
/root/lkd/FOCUS/results/llada2_moe_denoising/gsm8k_bs16/routes_bs16.jsonl,16,0,5,11,337,0.658203125,256,8,2696,122,0.4765625,31.889647426335095,0.12456893525912147,0.4677299703264095,0.8181818181818182,76 84 96 100 120 130 132 141 166 167
