steps_until_acceptance,layer_idx,token_transitions,mean_route_jaccard,median_route_jaccard,mean_route_change
5,10,641,0.5057901710007794,0.45454545454545453,0.4942098289992206
5,11,641,0.5185669591285815,0.45454545454545453,0.48143304087141847
5,12,641,0.49279574646189306,0.45454545454545453,0.5072042535381069
5,13,641,0.5213602829827478,0.45454545454545453,0.47863971701725216
5,14,641,0.5201838549732466,0.45454545454545453,0.4798161450267534
5,15,641,0.5399730448092382,0.6,0.46002695519076175
5,16,641,0.5836694420157759,0.6,0.41633055798422414
5,17,641,0.5833537583927599,0.6,0.41664624160724006
5,18,641,0.635561664890838,0.6,0.364438335109162
5,19,641,0.6695181400329606,0.6,0.3304818599670394
6,1,569,0.8140440695800978,0.7777777777777778,0.18595593041990222
6,2,569,0.7833418680518857,0.7777777777777778,0.21665813194811434
6,3,569,0.6409627084495274,0.6,0.3590372915504726
6,4,569,0.5432671214745028,0.45454545454545453,0.45673287852549715
6,5,569,0.5178892967996659,0.45454545454545453,0.4821107032003341
6,6,569,0.5067690754861229,0.45454545454545453,0.49323092451387707
6,7,569,0.4022526194758181,0.3333333333333333,0.597747380524182
6,8,569,0.4856879500113243,0.45454545454545453,0.5143120499886757
6,9,569,0.4473167917807636,0.45454545454545453,0.5526832082192363
6,10,569,0.5064975251266991,0.45454545454545453,0.4935024748733009
6,11,569,0.5090671094186033,0.45454545454545453,0.49093289058139666
6,12,569,0.48347032775855275,0.45454545454545453,0.5165296722414472
6,13,569,0.5277860588932646,0.45454545454545453,0.4722139411067354
6,14,569,0.5190644543895863,0.45454545454545453,0.48093554561041374
6,15,569,0.5314574119495034,0.45454545454545453,0.46854258805049664
6,16,569,0.5747791751306689,0.6,0.4252208248693311
6,17,569,0.6015445987326479,0.6,0.3984554012673521
6,18,569,0.6577652380815825,0.6,0.3422347619184175
6,19,569,0.7114410682073248,0.7777777777777778,0.2885589317926752
7,1,501,0.8419672144223043,0.7777777777777778,0.15803278557769573
7,2,501,0.7998897531831664,0.7777777777777778,0.20011024681683365
7,3,501,0.6537269782778764,0.6,0.3462730217221236
7,4,501,0.558290899608265,0.6,0.44170910039173505
7,5,501,0.5029663616489963,0.45454545454545453,0.49703363835100367
7,6,501,0.5105153440482781,0.45454545454545453,0.48948465595172186
7,7,501,0.411419850940809,0.3333333333333333,0.588580149059191
7,8,501,0.4778606622918,0.45454545454545453,0.5221393377082
7,9,501,0.4467548862758443,0.45454545454545453,0.5532451137241556
7,10,501,0.49138344467685785,0.45454545454545453,0.5086165553231421
7,11,501,0.5087061087061088,0.45454545454545453,0.4912938912938912
7,12,501,0.4865813716113117,0.45454545454545453,0.5134186283886883
7,13,501,0.5089223484433065,0.45454545454545453,0.4910776515566935
7,14,501,0.521001819205412,0.45454545454545453,0.478998180794588
7,15,501,0.5525541214163969,0.6,0.4474458785836031
7,16,501,0.6094009339518321,0.6,0.39059906604816785
7,17,501,0.6191965054240502,0.6,0.38080349457594975
7,18,501,0.6821420318426307,0.6,0.31785796815736933
7,19,501,0.7346250112717179,0.7777777777777778,0.26537498872828214
8,1,435,0.8393717138544725,0.7777777777777778,0.1606282861455275
8,2,435,0.805164031370928,0.7777777777777778,0.19483596862907204
8,3,435,0.6655044061940614,0.7777777777777778,0.33449559380593863
8,4,435,0.5545626276660759,0.6,0.4454373723339241
8,5,435,0.5089822055339297,0.45454545454545453,0.4910177944660703
8,6,435,0.5044088988916575,0.45454545454545453,0.4955911011083425
8,7,435,0.39286777079880525,0.3333333333333333,0.6071322292011947
8,8,435,0.4603099072064589,0.45454545454545453,0.5396900927935411
8,9,435,0.4383620466379087,0.45454545454545453,0.5616379533620913
8,10,435,0.49650977375115307,0.45454545454545453,0.503490226248847
8,11,435,0.5079508996750376,0.45454545454545453,0.4920491003249624
8,12,435,0.4780206256068325,0.45454545454545453,0.5219793743931676
8,13,435,0.49833002246795355,0.45454545454545453,0.5016699775320465
8,14,435,0.5208433456709318,0.45454545454545453,0.4791566543290682
8,15,435,0.5361370175163279,0.6,0.4638629824836721
8,16,435,0.5896052351224765,0.6,0.41039476487752347
8,17,435,0.6204755653031515,0.6,0.3795244346968485
8,18,435,0.673297634676945,0.6,0.32670236532305497
8,19,435,0.7261435882125538,0.7777777777777778,0.27385641178744624
9,1,356,0.8546886322167221,0.7777777777777778,0.1453113677832779
9,2,356,0.8332025028654242,0.7777777777777778,0.1667974971345758
9,3,356,0.6816666479587827,0.6,0.31833335204121727
9,4,356,0.5663520000598652,0.6,0.4336479999401348
9,5,356,0.48958207834612333,0.45454545454545453,0.5104179216538767
9,6,356,0.5026252773443785,0.45454545454545453,0.49737472265562155
9,7,356,0.3869773796740089,0.3333333333333333,0.6130226203259911
9,8,356,0.44130919018559467,0.45454545454545453,0.5586908098144053
9,9,356,0.43155720683810567,0.3939393939393939,0.5684427931618943
9,10,356,0.49682458615042885,0.45454545454545453,0.5031754138495712
9,11,356,0.4900199675480574,0.45454545454545453,0.5099800324519426
9,12,356,0.4612112606494629,0.45454545454545453,0.5387887393505371
9,13,356,0.49684111144785303,0.45454545454545453,0.503158888552147
9,14,356,0.48736057949541095,0.45454545454545453,0.512639420504589
9,15,356,0.5275315196663511,0.45454545454545453,0.47246848033364885
9,16,356,0.5865210320266501,0.6,0.41347896797334993
9,17,356,0.6202986776020484,0.6,0.3797013223979516
9,18,356,0.6692073220163108,0.7777777777777778,0.33079267798368917
9,19,356,0.7497211901706283,0.7777777777777778,0.2502788098293717
10,1,297,0.8399308136681874,0.7777777777777778,0.16006918633181255
10,2,297,0.8469248671268873,0.7777777777777778,0.1530751328731127
10,3,297,0.6754129521806289,0.6,0.3245870478193711
10,4,297,0.5990055586015182,0.6,0.40099444139848184
10,5,297,0.5337123034092731,0.45454545454545453,0.4662876965907269
10,6,297,0.525421604209483,0.45454545454545453,0.47457839579051697
10,7,297,0.40682833814146946,0.3333333333333333,0.5931716618585305
10,8,297,0.46979485161303347,0.45454545454545453,0.5302051483869665
10,9,297,0.4585082706294828,0.45454545454545453,0.5414917293705173
10,10,297,0.5196232125525055,0.45454545454545453,0.48037678744749446
10,11,297,0.49183401708654234,0.45454545454545453,0.5081659829134577
10,12,297,0.4568705518200468,0.45454545454545453,0.5431294481799531
10,13,297,0.4933833842924752,0.45454545454545453,0.5066166157075248
10,14,297,0.4861828033545205,0.45454545454545453,0.5138171966454794
10,15,297,0.5404194757730112,0.6,0.4595805242269888
10,16,297,0.5889002878901869,0.6,0.4110997121098131
10,17,297,0.6254373385686517,0.6,0.3745626614313483
10,18,297,0.6946906441855937,0.6,0.3053093558144063
10,19,297,0.7512666159130805,0.7777777777777778,0.24873338408691947
11,1,241,0.8380629052828223,0.7777777777777778,0.16193709471717765
11,2,241,0.8333749238313555,0.7777777777777778,0.16662507616864453
11,3,241,0.6752862628381301,0.7777777777777778,0.3247137371618699
11,4,241,0.5980053141878867,0.6,0.4019946858121133
11,5,241,0.4977209973060595,0.45454545454545453,0.5022790026939405
11,6,241,0.5009357631764271,0.45454545454545453,0.4990642368235729
11,7,241,0.39235324380552594,0.3333333333333333,0.6076467561944741
11,8,241,0.44320170378261664,0.3333333333333333,0.5567982962173834
11,9,241,0.4473131294708058,0.45454545454545453,0.5526868705291942
11,10,241,0.5226031690761982,0.45454545454545453,0.4773968309238018
11,11,241,0.4823583055948201,0.45454545454545453,0.5176416944051798
11,12,241,0.4430777152768854,0.45454545454545453,0.5569222847231146
11,13,241,0.475703181097372,0.45454545454545453,0.524296818902628
11,14,241,0.5022896881818044,0.45454545454545453,0.4977103118181956
11,15,241,0.5469251817799536,0.6,0.45307481822004636
11,16,241,0.5952518666211613,0.6,0.40474813337883875
11,17,241,0.6689337403030349,0.7777777777777778,0.3310662596969651
11,18,241,0.7195809262199304,0.7777777777777778,0.2804190737800696
11,19,241,0.7625550106877907,0.7777777777777778,0.23744498931220925
12,1,197,0.8515812444746456,0.7777777777777778,0.14841875552535444
12,2,197,0.8265213635772011,0.7777777777777778,0.17347863642279893
12,3,197,0.6878523619640371,0.7777777777777778,0.3121476380359629
12,4,197,0.6328537790466725,0.6,0.3671462209533275
12,5,197,0.5291438398037382,0.6,0.47085616019626175
12,6,197,0.5414074926765282,0.45454545454545453,0.4585925073234718
12,7,197,0.42548325898579703,0.45454545454545453,0.5745167410142029
12,8,197,0.4775259709269862,0.45454545454545453,0.5224740290730139
12,9,197,0.47965063701104305,0.45454545454545453,0.520349362988957
12,10,197,0.5414369048886816,0.6,0.45856309511131843
12,11,197,0.5126787482117431,0.45454545454545453,0.4873212517882569
12,12,197,0.47174337225098645,0.45454545454545453,0.5282566277490135
12,13,197,0.4928670877909457,0.45454545454545453,0.5071329122090543
12,14,197,0.5387398839175489,0.45454545454545453,0.4612601160824511
12,15,197,0.5601432971991347,0.6,0.4398567028008653
12,16,197,0.6023139860703313,0.6,0.39768601392966874
12,17,197,0.6706418229260869,0.6,0.3293581770739131
12,18,197,0.7370836721090528,0.7777777777777778,0.2629163278909472
12,19,197,0.7846376973280527,0.7777777777777778,0.21536230267194734
13,1,152,0.8481556455240666,0.7777777777777778,0.15184435447593336
13,2,152,0.8201348359243097,0.7777777777777778,0.1798651640756903
13,3,152,0.6780660859608227,0.6,0.32193391403917726
13,4,152,0.6026038289196184,0.6,0.3973961710803816
13,5,152,0.48882287303339933,0.45454545454545453,0.5111771269666007
13,6,152,0.5260455918350655,0.45454545454545453,0.4739544081649345
13,7,152,0.4183011433011433,0.3939393939393939,0.5816988566988567
13,8,152,0.4885443503864556,0.45454545454545453,0.5114556496135444
13,9,152,0.49477408556355923,0.45454545454545453,0.5052259144364408
13,10,152,0.5366563261300104,0.45454545454545453,0.46334367386998965
13,11,152,0.5226706042495516,0.45454545454545453,0.4773293957504484
13,12,152,0.47777660935555677,0.45454545454545453,0.5222233906444432
13,13,152,0.48488207698734015,0.45454545454545453,0.5151179230126599
13,14,152,0.5300418879366248,0.45454545454545453,0.46995811206337523
13,15,152,0.5505107465633782,0.6,0.4494892534366218
13,16,152,0.6115723457828721,0.6,0.3884276542171279
13,17,152,0.6703927651296072,0.7777777777777778,0.3296072348703928
13,18,152,0.7067111251321778,0.7777777777777778,0.2932888748678222
13,19,152,0.788533104322578,0.7777777777777778,0.21146689567742205
14,1,124,0.8342130987292278,0.7777777777777778,0.16578690127077222
14,2,124,0.8129512064995936,0.7777777777777778,0.18704879350040637
14,3,124,0.6315140057075541,0.6,0.3684859942924459
14,4,124,0.5709992516444129,0.6,0.4290007483555871
14,5,124,0.48725718725718725,0.45454545454545453,0.5127428127428127
14,6,124,0.5139985462566108,0.45454545454545453,0.4860014537433892
14,7,124,0.4039362071620136,0.3333333333333333,0.5960637928379864
14,8,124,0.43895692121498575,0.45454545454545453,0.5610430787850142
14,9,124,0.44820985466146757,0.45454545454545453,0.5517901453385324
14,10,124,0.501996390706068,0.45454545454545453,0.49800360929393195
14,11,124,0.4734650654005493,0.45454545454545453,0.5265349345994508
14,12,124,0.4516676871515581,0.45454545454545453,0.5483323128484419
14,13,124,0.47049133662036885,0.45454545454545453,0.5295086633796311
14,14,124,0.5032351161383419,0.45454545454545453,0.49676488386165807
14,15,124,0.534728891180504,0.6,0.46527110881949596
14,16,124,0.6075326107584172,0.6,0.39246738924158275
14,17,124,0.6516888129791355,0.6,0.3483111870208645
14,18,124,0.7168082813244103,0.7777777777777778,0.2831917186755897
14,19,124,0.7738100609068351,0.7777777777777778,0.22618993909316487
15,1,97,0.8601270436321983,0.7777777777777778,0.13987295636780173
15,2,97,0.8382588774341352,0.7777777777777778,0.16174112256586481
15,3,97,0.6886389669894823,0.6,0.31136103301051765
15,4,97,0.6045530643468788,0.6,0.39544693565312117
15,5,97,0.4738782408885502,0.45454545454545453,0.5261217591114498
15,6,97,0.5067159644479232,0.45454545454545453,0.4932840355520768
15,7,97,0.40037076325736115,0.3333333333333333,0.5996292367426388
15,8,97,0.4378633966262832,0.45454545454545453,0.5621366033737167
15,9,97,0.423951077559325,0.3333333333333333,0.5760489224406751
15,10,97,0.5160779655625016,0.45454545454545453,0.48392203443749837
15,11,97,0.4430719337935833,0.45454545454545453,0.5569280662064167
15,12,97,0.43898644311015445,0.45454545454545453,0.5610135568898456
15,13,97,0.4489634077262943,0.45454545454545453,0.5510365922737057
15,14,97,0.5035901097756768,0.45454545454545453,0.49640989022432325
15,15,97,0.5363362868517508,0.6,0.46366371314824917
15,16,97,0.587822486791559,0.6,0.412177513208441
15,17,97,0.6639580350920556,0.6,0.33604196490794436
15,18,97,0.7390911494004277,0.7777777777777778,0.26090885059957225
15,19,97,0.7982136992446272,0.7777777777777778,0.20178630075537285
16,1,66,0.8686868686868687,0.7777777777777778,0.13131313131313127
16,2,66,0.8429139883685338,0.7777777777777778,0.15708601163146618
16,3,66,0.7023333568788115,0.7777777777777778,0.2976666431211885
16,4,66,0.6312266857721403,0.6,0.36877331422785975
16,5,66,0.4726088726088726,0.45454545454545453,0.5273911273911274
16,6,66,0.5307978217069126,0.45454545454545453,0.4692021782930874
16,7,66,0.40760283487556215,0.3333333333333333,0.5923971651244379
16,8,66,0.4565444656353747,0.45454545454545453,0.5434555343646252
16,9,66,0.47592508501599406,0.45454545454545453,0.5240749149840059
16,10,66,0.5088150906332725,0.45454545454545453,0.49118490936672754
16,11,66,0.44836140290685744,0.3939393939393939,0.5516385970931426
16,12,66,0.4599447690356781,0.45454545454545453,0.5400552309643218
16,13,66,0.4646827919555192,0.45454545454545453,0.5353172080444808
16,14,66,0.5062493062493063,0.45454545454545453,0.4937506937506937
16,15,66,0.5426405244587063,0.6,0.45735947554129375
16,16,66,0.6250194250194251,0.6,0.3749805749805749
16,17,66,0.6893375984285075,0.7777777777777778,0.3106624015714925
16,18,66,0.7351604624331898,0.7777777777777778,0.2648395375668102
16,19,66,0.7779991052718326,0.7777777777777778,0.22200089472816742
17,1,49,0.8575963718820863,0.7777777777777778,0.14240362811791374
17,2,49,0.8121624407338692,0.7777777777777778,0.18783755926613077
17,3,49,0.6861949841541678,0.7777777777777778,0.3138050158458322
17,4,49,0.6395858110143824,0.6,0.3604141889856176
17,5,49,0.4723322029444479,0.45454545454545453,0.5276677970555521
17,6,49,0.49071427438774373,0.45454545454545453,0.5092857256122563
17,7,49,0.35666329135716895,0.3333333333333333,0.643336708642831
17,8,49,0.42604425053404643,0.3333333333333333,0.5739557494659535
17,9,49,0.46364474527739835,0.45454545454545453,0.5363552547226016
17,10,49,0.45489703040723445,0.45454545454545453,0.5451029695927656
17,11,49,0.44016663608500345,0.3333333333333333,0.5598333639149966
17,12,49,0.4447697427289264,0.45454545454545453,0.5552302572710737
17,13,49,0.43939371286310064,0.45454545454545453,0.5606062871368993
17,14,49,0.49053033134665786,0.45454545454545453,0.5094696686533422
17,15,49,0.5201451609614874,0.6,0.47985483903851256
17,16,49,0.574774431917289,0.6,0.42522556808271095
17,17,49,0.6591925081721001,0.6,0.34080749182789993
17,18,49,0.7433931148216862,0.7777777777777778,0.25660688517831376
17,19,49,0.7890744176458463,0.7777777777777778,0.2109255823541537
18,1,31,0.8967741935483872,1.0,0.10322580645161283
18,2,31,0.8548061257738676,0.7777777777777778,0.1451938742261324
18,3,31,0.7246008471814923,0.7777777777777778,0.2753991528185077
18,4,31,0.6926686217008797,0.7777777777777778,0.3073313782991203
18,5,31,0.5327568488858812,0.45454545454545453,0.46724315111411885
18,6,31,0.5216912120137926,0.6,0.47830878798620735
18,7,31,0.47543495930592705,0.45454545454545453,0.524565040694073
18,8,31,0.5050232921200662,0.45454545454545453,0.49497670787993375
18,9,31,0.47506257183676537,0.45454545454545453,0.5249374281632346
18,10,31,0.4802058156896866,0.6,0.5197941843103133
18,11,31,0.42584440648956773,0.3333333333333333,0.5741555935104323
18,12,31,0.44700890507342117,0.45454545454545453,0.5529910949265788
18,13,31,0.5097003355067871,0.45454545454545453,0.49029966449321294
18,14,31,0.5578629256048612,0.6,0.44213707439513883
18,15,31,0.5556171427139169,0.6,0.44438285728608307
18,16,31,0.6287039125748803,0.6,0.37129608742511966
18,17,31,0.7464284819123529,0.7777777777777778,0.2535715180876471
18,18,31,0.765476100959972,0.7777777777777778,0.23452389904002802
18,19,31,0.803584229390681,0.7777777777777778,0.19641577060931903
19,1,24,0.8814814814814814,0.8888888888888888,0.11851851851851858
19,2,24,0.837037037037037,0.7777777777777778,0.16296296296296298
19,3,24,0.6848484848484849,0.7777777777777778,0.31515151515151507
19,4,24,0.743939393939394,0.7777777777777778,0.256060606060606
19,5,24,0.6114866614866615,0.5272727272727272,0.38851333851333847
19,6,24,0.5347966847966849,0.5272727272727272,0.46520331520331515
19,7,24,0.4614792614792615,0.45454545454545453,0.5385207385207385
19,8,24,0.48729973729973725,0.45454545454545453,0.5127002627002628
19,9,24,0.542944092944093,0.45454545454545453,0.45705590705590704
19,10,24,0.5769101269101269,0.6,0.4230898730898731
19,11,24,0.49695859695859695,0.5272727272727272,0.503041403041403
19,12,24,0.49660247160247156,0.5272727272727272,0.5033975283975285
19,13,24,0.5551300551300551,0.5272727272727272,0.4448699448699449
19,14,24,0.5982924482924483,0.6,0.4017075517075517
19,15,24,0.5601805601805602,0.5272727272727272,0.43981943981943983
19,16,24,0.6386557886557886,0.6,0.36134421134421135
19,17,24,0.7396658896658898,0.7777777777777778,0.26033411033411025
19,18,24,0.7870370370370371,0.7777777777777778,0.2129629629629629
19,19,24,0.8156565656565656,0.7777777777777778,0.18434343434343436
20,1,18,0.8962962962962963,1.0,0.10370370370370374
20,2,18,0.7937149270482604,0.7777777777777778,0.2062850729517396
20,3,18,0.6608305274971942,0.6888888888888889,0.3391694725028058
20,4,18,0.7375982042648709,0.7777777777777778,0.2624017957351291
20,5,18,0.5478373478373478,0.6,0.45216265216265217
20,6,18,0.4475746475746476,0.45454545454545453,0.5524253524253524
20,7,18,0.4339142339142339,0.45454545454545453,0.5660857660857661
20,8,18,0.4485970819304153,0.45454545454545453,0.5514029180695847
20,9,18,0.5445986112652779,0.6,0.45540138873472213
20,10,18,0.4641851975185308,0.45454545454545453,0.5358148024814692
20,11,18,0.36063936063936064,0.28205128205128205,0.6393606393606394
20,12,18,0.36968833635500303,0.28205128205128205,0.630311663644997
20,13,18,0.3927566260899594,0.3939393939393939,0.6072433739100406
20,14,18,0.4002639335972669,0.3939393939393939,0.5997360664027331
20,15,18,0.3837619170952504,0.3939393939393939,0.6162380829047496
20,16,18,0.5005809005809005,0.45454545454545453,0.49941909941909945
20,17,18,0.6244668911335578,0.6,0.3755331088664422
20,18,18,0.6205325538658872,0.5272727272727272,0.37946744613411276
20,19,18,0.6547699214365881,0.6,0.3452300785634119
21,1,6,0.8222222222222223,0.7777777777777778,0.1777777777777777
21,2,6,0.8518518518518517,0.7777777777777778,0.14814814814814825
21,3,6,0.674074074074074,0.6888888888888889,0.32592592592592595
21,4,6,0.5367003367003367,0.5272727272727272,0.4632996632996633
21,5,6,0.45108225108225103,0.45454545454545453,0.548917748917749
21,6,6,0.32489732489732487,0.34265734265734266,0.6751026751026752
21,7,6,0.39031339031339035,0.3333333333333333,0.6096866096866096
21,8,6,0.3697746697746698,0.3939393939393939,0.6302253302253302
21,9,6,0.5292929292929293,0.5272727272727272,0.47070707070707074
21,10,6,0.3828282828282828,0.45454545454545453,0.6171717171717173
21,11,6,0.3445813445813446,0.23076923076923078,0.6554186554186554
21,12,6,0.291996891996892,0.28205128205128205,0.708003108003108
21,13,6,0.35468975468975467,0.3939393939393939,0.6453102453102453
21,14,6,0.40823620823620826,0.3939393939393939,0.5917637917637917
21,15,6,0.3324009324009324,0.3939393939393939,0.6675990675990676
21,16,6,0.45066045066045063,0.3939393939393939,0.5493395493395494
21,17,6,0.5213675213675214,0.5555555555555556,0.4786324786324786
21,18,6,0.5734783734783735,0.6,0.4265216265216265
21,19,6,0.6592592592592593,0.6,0.3407407407407407
22,1,1,0.6,0.6,0.4
22,2,1,0.7777777777777778,0.7777777777777778,0.2222222222222222
22,3,1,0.6,0.6,0.4
22,4,1,0.23076923076923078,0.23076923076923078,0.7692307692307692
22,5,1,0.3333333333333333,0.3333333333333333,0.6666666666666667
22,6,1,0.23076923076923078,0.23076923076923078,0.7692307692307692
22,7,1,0.3333333333333333,0.3333333333333333,0.6666666666666667
22,8,1,0.6,0.6,0.4
22,9,1,0.3333333333333333,0.3333333333333333,0.6666666666666667
22,10,1,0.45454545454545453,0.45454545454545453,0.5454545454545454
22,11,1,0.23076923076923078,0.23076923076923078,0.7692307692307692
22,12,1,0.45454545454545453,0.45454545454545453,0.5454545454545454
22,13,1,0.14285714285714285,0.14285714285714285,0.8571428571428572
22,14,1,0.3333333333333333,0.3333333333333333,0.6666666666666667
22,15,1,0.23076923076923078,0.23076923076923078,0.7692307692307692
22,16,1,0.6,0.6,0.4
22,17,1,0.6,0.6,0.4
22,18,1,0.45454545454545453,0.45454545454545453,0.5454545454545454
22,19,1,0.45454545454545453,0.45454545454545453,0.5454545454545454
